mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2023-05,automoveis,Grandcab,1494,1493,4,1,2023-05.pdf
2023-05,automoveis,Hatch Médios,102,95,6,7,2023-05.pdf
2023-05,automoveis,Hatch Pequenos,31816,31779,12,37,2023-05.pdf
2023-05,automoveis,Monocab,12,12,2,0,2023-05.pdf
2023-05,automoveis,Sedans Compactos,11260,11260,6,0,2023-05.pdf
2023-05,automoveis,Sedans Grandes,668,644,12,24,2023-05.pdf
2023-05,automoveis,Sedans Pequenos,4511,4509,10,2,2023-05.pdf
2023-05,automoveis,Sedans médios,5024,5024,20,0,2023-05.pdf
2023-05,automoveis,Sports,224,207,9,17,2023-05.pdf
2023-05,automoveis,Suv's,65129,63743,40,1386,2023-05.pdf
2023-05,automoveis,Sw Grandes,11,11,3,0,2023-05.pdf
2023-05,automoveis,Sw Médios,0,0,2,0,2023-05.pdf
2023-05,automoveis,Veículos de Entrada,7159,7159,9,0,2023-05.pdf
2023-05,comerciais_leves,Furgões,2797,2311,7,486,2023-05.pdf
2023-05,comerciais_leves,Furgões Pequenos,1211,1210,4,1,2023-05.pdf
2023-05,comerciais_leves,Pick-up's Grandes,21273,20801,11,472,2023-05.pdf
2023-05,comerciais_leves,Pick-up's Pequenas,13589,13589,5,0,2023-05.pdf
