mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2012-04,automoveis,Grandcab,1214,1214,4,0,2012-04.pdf
2012-04,automoveis,Hatch Médios,7581,7581,6,0,2012-04.pdf
2012-04,automoveis,Hatch Pequenos,42418,42418,11,0,2012-04.pdf
2012-04,automoveis,Monocab,7955,7955,11,0,2012-04.pdf
2012-04,automoveis,Sedans Compactos,10250,10250,6,0,2012-04.pdf
2012-04,automoveis,Sedans Grandes,1295,1295,12,0,2012-04.pdf
2012-04,automoveis,Sedans Pequenos,27562,27562,10,0,2012-04.pdf
2012-04,automoveis,Sedans médios,20266,20266,21,0,2012-04.pdf
2012-04,automoveis,Sports,135,135,9,0,2012-04.pdf
2012-04,automoveis,Suv's,19394,19394,40,0,2012-04.pdf
2012-04,automoveis,Sw Grandes,1167,1167,6,0,2012-04.pdf
2012-04,automoveis,Sw Médios,3874,3874,4,0,2012-04.pdf
2012-04,automoveis,Veículos de Entrada,60283,60283,9,0,2012-04.pdf
2012-04,comerciais_leves,Furgões,5352,5352,7,0,2012-04.pdf
2012-04,comerciais_leves,Furgões Pequenos,2203,2203,4,0,2012-04.pdf
2012-04,comerciais_leves,Pick-up's Grandes,9564,9564,11,0,2012-04.pdf
2012-04,comerciais_leves,Pick-up's Pequenas,18256,18256,6,0,2012-04.pdf
