mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2023-07,automoveis,Grandcab,2171,2171,4,0,2023-07.pdf
2023-07,automoveis,Hatch Médios,131,116,6,15,2023-07.pdf
2023-07,automoveis,Hatch Pequenos,55987,55957,12,30,2023-07.pdf
2023-07,automoveis,Monocab,18,18,3,0,2023-07.pdf
2023-07,automoveis,Sedans Compactos,13798,13794,6,4,2023-07.pdf
2023-07,automoveis,Sedans Grandes,579,567,12,12,2023-07.pdf
2023-07,automoveis,Sedans Pequenos,11773,11772,10,1,2023-07.pdf
2023-07,automoveis,Sedans médios,4587,4587,21,0,2023-07.pdf
2023-07,automoveis,Sports,183,160,9,23,2023-07.pdf
2023-07,automoveis,Suv's,72138,70212,40,1926,2023-07.pdf
2023-07,automoveis,Sw Grandes,3,3,3,0,2023-07.pdf
2023-07,automoveis,Sw Médios,0,0,2,0,2023-07.pdf
2023-07,automoveis,Veículos de Entrada,15317,15317,9,0,2023-07.pdf
2023-07,comerciais_leves,Furgões,2487,1953,7,534,2023-07.pdf
2023-07,comerciais_leves,Furgões Pequenos,1469,1468,4,1,2023-07.pdf
2023-07,comerciais_leves,Pick-up's Grandes,19286,18389,11,897,2023-07.pdf
2023-07,comerciais_leves,Pick-up's Pequenas,15723,15723,5,0,2023-07.pdf
