mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2012-11,automoveis,Grandcab,3511,3511,4,0,2012-11.pdf
2012-11,automoveis,Hatch Médios,11562,11562,6,0,2012-11.pdf
2012-11,automoveis,Hatch Pequenos,43505,43505,11,0,2012-11.pdf
2012-11,automoveis,Monocab,9484,9484,11,0,2012-11.pdf
2012-11,automoveis,Sedans Compactos,11592,11592,6,0,2012-11.pdf
2012-11,automoveis,Sedans Grandes,916,916,12,0,2012-11.pdf
2012-11,automoveis,Sedans Pequenos,36206,36206,10,0,2012-11.pdf
2012-11,automoveis,Sedans médios,19211,19211,21,0,2012-11.pdf
2012-11,automoveis,Sports,219,219,9,0,2012-11.pdf
2012-11,automoveis,Suv's,22065,22065,40,0,2012-11.pdf
2012-11,automoveis,Sw Grandes,374,374,11,0,2012-11.pdf
2012-11,automoveis,Sw Médios,4416,4416,4,0,2012-11.pdf
2012-11,automoveis,Veículos de Entrada,78795,78795,9,0,2012-11.pdf
2012-11,comerciais_leves,Furgões,4436,4436,7,0,2012-11.pdf
2012-11,comerciais_leves,Furgões Pequenos,1963,1963,4,0,2012-11.pdf
2012-11,comerciais_leves,Pick-up's Grandes,15794,15794,11,0,2012-11.pdf
2012-11,comerciais_leves,Pick-up's Pequenas,18926,18926,6,0,2012-11.pdf
