mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2011-05,automoveis,Grandcab,1490,1490,4,0,2011-05.pdf
2011-05,automoveis,Hatch Médios,12884,12884,6,0,2011-05.pdf
2011-05,automoveis,Hatch Pequenos,38195,38195,11,0,2011-05.pdf
2011-05,automoveis,Monocab,10627,10627,11,0,2011-05.pdf
2011-05,automoveis,Sedans Compactos,8575,8575,6,0,2011-05.pdf
2011-05,automoveis,Sedans Grandes,2934,2934,12,0,2011-05.pdf
2011-05,automoveis,Sedans Pequenos,42057,42057,10,0,2011-05.pdf
2011-05,automoveis,Sedans médios,18686,18686,21,0,2011-05.pdf
2011-05,automoveis,Sports,364,364,9,0,2011-05.pdf
2011-05,automoveis,Suv's,23114,23114,40,0,2011-05.pdf
2011-05,automoveis,Sw Grandes,676,676,7,0,2011-05.pdf
2011-05,automoveis,Sw Médios,4725,4725,4,0,2011-05.pdf
2011-05,automoveis,Veículos de Entrada,83709,83709,8,0,2011-05.pdf
2011-05,comerciais_leves,Furgões,6721,6721,7,0,2011-05.pdf
2011-05,comerciais_leves,Furgões Pequenos,2943,2943,4,0,2011-05.pdf
2011-05,comerciais_leves,Pick-up's Grandes,12356,12356,11,0,2011-05.pdf
2011-05,comerciais_leves,Pick-up's Pequenas,22658,22658,6,0,2011-05.pdf
