mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2015-04,automoveis,Grandcab,2767,2767,4,0,2015-04.pdf
2015-04,automoveis,Hatch Médios,5132,5132,6,0,2015-04.pdf
2015-04,automoveis,Hatch Pequenos,38432,38432,11,0,2015-04.pdf
2015-04,automoveis,Monocab,5867,5867,11,0,2015-04.pdf
2015-04,automoveis,Sedans Compactos,5781,5781,6,0,2015-04.pdf
2015-04,automoveis,Sedans Grandes,1491,1491,12,0,2015-04.pdf
2015-04,automoveis,Sedans Pequenos,32118,32118,10,0,2015-04.pdf
2015-04,automoveis,Sedans médios,15748,15748,21,0,2015-04.pdf
2015-04,automoveis,Sports,125,125,9,0,2015-04.pdf
2015-04,automoveis,Suv's,23528,23528,40,0,2015-04.pdf
2015-04,automoveis,Sw Grandes,42,42,4,0,2015-04.pdf
2015-04,automoveis,Sw Médios,2056,2056,4,0,2015-04.pdf
2015-04,automoveis,Veículos de Entrada,43637,43637,9,0,2015-04.pdf
2015-04,comerciais_leves,Furgões,3204,3204,7,0,2015-04.pdf
2015-04,comerciais_leves,Furgões Pequenos,1804,1804,4,0,2015-04.pdf
2015-04,comerciais_leves,Pick-up's Grandes,10394,10394,11,0,2015-04.pdf
2015-04,comerciais_leves,Pick-up's Pequenas,16611,16611,6,0,2015-04.pdf
