mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2008-02,automoveis,Grandcab,1855,1855,4,0,2008-02.pdf
2008-02,automoveis,Hatch Médios,9107,9107,6,0,2008-02.pdf
2008-02,automoveis,Hatch Pequenos,21576,21576,9,0,2008-02.pdf
2008-02,automoveis,Monocab,8364,8364,8,0,2008-02.pdf
2008-02,automoveis,Sedans Compactos,2901,2901,4,0,2008-02.pdf
2008-02,automoveis,Sedans Grandes,712,712,12,0,2008-02.pdf
2008-02,automoveis,Sedans Pequenos,27266,27266,10,0,2008-02.pdf
2008-02,automoveis,Sedans médios,13039,13039,19,0,2008-02.pdf
2008-02,automoveis,Sports,84,84,9,0,2008-02.pdf
2008-02,automoveis,Suv's,8718,8718,40,0,2008-02.pdf
2008-02,automoveis,Sw Grandes,908,908,8,0,2008-02.pdf
2008-02,automoveis,Sw Médios,5183,5183,4,0,2008-02.pdf
2008-02,automoveis,Veículos de Entrada,65433,65433,9,0,2008-02.pdf
2008-02,comerciais_leves,Furgões,4327,4327,7,0,2008-02.pdf
2008-02,comerciais_leves,Furgões Pequenos,1842,1842,4,0,2008-02.pdf
2008-02,comerciais_leves,Pick-up's Grandes,6155,6155,11,0,2008-02.pdf
2008-02,comerciais_leves,Pick-up's Pequenas,11083,11083,5,0,2008-02.pdf
