mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2008-04,automoveis,Grandcab,2374,2374,4,0,2008-04.pdf
2008-04,automoveis,Hatch Médios,12246,12246,6,0,2008-04.pdf
2008-04,automoveis,Hatch Pequenos,29234,29234,10,0,2008-04.pdf
2008-04,automoveis,Monocab,10591,10591,9,0,2008-04.pdf
2008-04,automoveis,Sedans Compactos,3027,3027,6,0,2008-04.pdf
2008-04,automoveis,Sedans Grandes,1207,1207,12,0,2008-04.pdf
2008-04,automoveis,Sedans Pequenos,34119,34119,10,0,2008-04.pdf
2008-04,automoveis,Sedans médios,19078,19078,21,0,2008-04.pdf
2008-04,automoveis,Sports,128,128,9,0,2008-04.pdf
2008-04,automoveis,Suv's,12574,12574,40,0,2008-04.pdf
2008-04,automoveis,Sw Grandes,1015,1015,9,0,2008-04.pdf
2008-04,automoveis,Sw Médios,6330,6330,4,0,2008-04.pdf
2008-04,automoveis,Veículos de Entrada,83356,83356,9,0,2008-04.pdf
2008-04,comerciais_leves,Furgões,5563,5563,7,0,2008-04.pdf
2008-04,comerciais_leves,Furgões Pequenos,2034,2034,4,0,2008-04.pdf
2008-04,comerciais_leves,Pick-up's Grandes,8534,8534,11,0,2008-04.pdf
2008-04,comerciais_leves,Pick-up's Pequenas,13410,13410,6,0,2008-04.pdf
