mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2011-04,automoveis,Grandcab,1600,1600,4,0,2011-04.pdf
2011-04,automoveis,Hatch Médios,12032,12032,6,0,2011-04.pdf
2011-04,automoveis,Hatch Pequenos,37773,37773,11,0,2011-04.pdf
2011-04,automoveis,Monocab,9850,9850,11,0,2011-04.pdf
2011-04,automoveis,Sedans Compactos,7142,7142,6,0,2011-04.pdf
2011-04,automoveis,Sedans Grandes,2238,2238,12,0,2011-04.pdf
2011-04,automoveis,Sedans Pequenos,36105,36105,10,0,2011-04.pdf
2011-04,automoveis,Sedans médios,16651,16651,21,0,2011-04.pdf
2011-04,automoveis,Sports,330,330,9,0,2011-04.pdf
2011-04,automoveis,Suv's,22069,22069,40,0,2011-04.pdf
2011-04,automoveis,Sw Grandes,879,879,7,0,2011-04.pdf
2011-04,automoveis,Sw Médios,4117,4117,4,0,2011-04.pdf
2011-04,automoveis,Veículos de Entrada,75543,75543,8,0,2011-04.pdf
2011-04,comerciais_leves,Furgões,5782,5782,7,0,2011-04.pdf
2011-04,comerciais_leves,Furgões Pequenos,2738,2738,4,0,2011-04.pdf
2011-04,comerciais_leves,Pick-up's Grandes,11485,11485,11,0,2011-04.pdf
2011-04,comerciais_leves,Pick-up's Pequenas,19625,19625,6,0,2011-04.pdf
