mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2014-02,automoveis,Grandcab,2766,2766,4,0,2014-02.pdf
2014-02,automoveis,Hatch Médios,8538,8538,6,0,2014-02.pdf
2014-02,automoveis,Hatch Pequenos,52219,52219,11,0,2014-02.pdf
2014-02,automoveis,Monocab,6497,6497,11,0,2014-02.pdf
2014-02,automoveis,Sedans Compactos,7552,7552,6,0,2014-02.pdf
2014-02,automoveis,Sedans Grandes,1290,1290,12,0,2014-02.pdf
2014-02,automoveis,Sedans Pequenos,33061,33061,10,0,2014-02.pdf
2014-02,automoveis,Sedans médios,15768,15768,21,0,2014-02.pdf
2014-02,automoveis,Sports,219,219,9,0,2014-02.pdf
2014-02,automoveis,Suv's,21225,21225,40,0,2014-02.pdf
2014-02,automoveis,Sw Grandes,6,6,5,0,2014-02.pdf
2014-02,automoveis,Sw Médios,2180,2180,4,0,2014-02.pdf
2014-02,automoveis,Veículos de Entrada,49000,49000,9,0,2014-02.pdf
2014-02,comerciais_leves,Furgões,3498,3498,7,0,2014-02.pdf
2014-02,comerciais_leves,Furgões Pequenos,2808,2808,4,0,2014-02.pdf
2014-02,comerciais_leves,Pick-up's Grandes,12278,12278,11,0,2014-02.pdf
2014-02,comerciais_leves,Pick-up's Pequenas,22043,22043,6,0,2014-02.pdf
