mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2004-07,automoveis,Grandcab,2868,2868,4,0,2004-07.pdf
2004-07,automoveis,Hatch Médios,5620,5620,6,0,2004-07.pdf
2004-07,automoveis,Hatch Pequenos,15189,15189,8,0,2004-07.pdf
2004-07,automoveis,Monocab,5280,5280,9,0,2004-07.pdf
2004-07,automoveis,Sedans Compactos,3046,3046,6,0,2004-07.pdf
2004-07,automoveis,Sedans Grandes,497,497,12,0,2004-07.pdf
2004-07,automoveis,Sedans Pequenos,12461,12461,9,0,2004-07.pdf
2004-07,automoveis,Sedans médios,6194,6194,14,0,2004-07.pdf
2004-07,automoveis,Sports,20,20,9,0,2004-07.pdf
2004-07,automoveis,Suv's,4480,4480,40,0,2004-07.pdf
2004-07,automoveis,Sw Grandes,660,660,9,0,2004-07.pdf
2004-07,automoveis,Sw Médios,4032,4032,4,0,2004-07.pdf
2004-07,automoveis,Veículos de Entrada,51902,51902,9,0,2004-07.pdf
2004-07,comerciais_leves,Furgões,1900,1900,7,0,2004-07.pdf
2004-07,comerciais_leves,Furgões Pequenos,1061,1061,4,0,2004-07.pdf
2004-07,comerciais_leves,Pick-up's Grandes,3669,3669,11,0,2004-07.pdf
2004-07,comerciais_leves,Pick-up's Pequenas,6171,6171,6,0,2004-07.pdf
