mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2016-08,automoveis,Grandcab,2251,2246,4,5,2016-08.pdf
2016-08,automoveis,Hatch Médios,2527,2111,6,416,2016-08.pdf
2016-08,automoveis,Hatch Pequenos,38381,38257,11,124,2016-08.pdf
2016-08,automoveis,Monocab,3320,3320,11,0,2016-08.pdf
2016-08,automoveis,Sedans Compactos,3700,3698,6,2,2016-08.pdf
2016-08,automoveis,Sedans Grandes,899,788,12,111,2016-08.pdf
2016-08,automoveis,Sedans Pequenos,24977,24977,10,0,2016-08.pdf
2016-08,automoveis,Sedans médios,11704,11661,21,43,2016-08.pdf
2016-08,automoveis,Sports,204,153,9,51,2016-08.pdf
2016-08,automoveis,Suv's,27074,26467,40,607,2016-08.pdf
2016-08,automoveis,Sw Grandes,71,71,7,0,2016-08.pdf
2016-08,automoveis,Sw Médios,837,832,4,5,2016-08.pdf
2016-08,automoveis,Veículos de Entrada,32746,32698,9,48,2016-08.pdf
2016-08,comerciais_leves,Furgões,1731,1551,7,180,2016-08.pdf
2016-08,comerciais_leves,Furgões Pequenos,1285,1285,4,0,2016-08.pdf
2016-08,comerciais_leves,Pick-up's Grandes,14427,14422,11,5,2016-08.pdf
2016-08,comerciais_leves,Pick-up's Pequenas,11768,11768,5,0,2016-08.pdf
