mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2017-04,automoveis,Grandcab,1588,1587,4,1,2017-04.pdf
2017-04,automoveis,Hatch Médios,1553,1474,6,79,2017-04.pdf
2017-04,automoveis,Hatch Pequenos,33634,33584,11,50,2017-04.pdf
2017-04,automoveis,Monocab,2498,2498,8,0,2017-04.pdf
2017-04,automoveis,Sedans Compactos,2935,2935,6,0,2017-04.pdf
2017-04,automoveis,Sedans Grandes,602,551,12,51,2017-04.pdf
2017-04,automoveis,Sedans Pequenos,19586,19586,10,0,2017-04.pdf
2017-04,automoveis,Sedans médios,11972,11951,21,21,2017-04.pdf
2017-04,automoveis,Sports,93,68,9,25,2017-04.pdf
2017-04,automoveis,Suv's,30362,29885,40,477,2017-04.pdf
2017-04,automoveis,Sw Grandes,99,99,6,0,2017-04.pdf
2017-04,automoveis,Sw Médios,286,284,4,2,2017-04.pdf
2017-04,automoveis,Veículos de Entrada,26297,26295,9,2,2017-04.pdf
2017-04,comerciais_leves,Furgões,1396,1245,7,151,2017-04.pdf
2017-04,comerciais_leves,Furgões Pequenos,979,976,4,3,2017-04.pdf
2017-04,comerciais_leves,Pickup's Grandes,11840,11836,11,4,2017-04.pdf
2017-04,comerciais_leves,Pickup's Pequenas,6648,6648,6,0,2017-04.pdf
