mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2007-11,automoveis,Grandcab,2279,2279,4,0,2007-11.pdf
2007-11,automoveis,Hatch Médios,10161,10161,6,0,2007-11.pdf
2007-11,automoveis,Hatch Pequenos,26919,26919,10,0,2007-11.pdf
2007-11,automoveis,Monocab,9121,9121,10,0,2007-11.pdf
2007-11,automoveis,Sedans Compactos,3809,3809,6,0,2007-11.pdf
2007-11,automoveis,Sedans Grandes,502,502,12,0,2007-11.pdf
2007-11,automoveis,Sedans Pequenos,32469,32469,10,0,2007-11.pdf
2007-11,automoveis,Sedans médios,17536,17536,21,0,2007-11.pdf
2007-11,automoveis,Sports,93,93,9,0,2007-11.pdf
2007-11,automoveis,Suv's,12234,12234,40,0,2007-11.pdf
2007-11,automoveis,Sw Grandes,1403,1403,11,0,2007-11.pdf
2007-11,automoveis,Sw Médios,7622,7622,4,0,2007-11.pdf
2007-11,automoveis,Veículos de Entrada,74269,74269,9,0,2007-11.pdf
2007-11,comerciais_leves,Furgões,3895,3895,7,0,2007-11.pdf
2007-11,comerciais_leves,Furgões Pequenos,2025,2025,4,0,2007-11.pdf
2007-11,comerciais_leves,Pick-up's Grandes,7289,7289,11,0,2007-11.pdf
2007-11,comerciais_leves,Pick-up's Pequenas,11421,11421,6,0,2007-11.pdf
