mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2009-10,automoveis,Grandcab,2200,2200,4,0,2009-10.pdf
2009-10,automoveis,Hatch Médios,11571,11571,6,0,2009-10.pdf
2009-10,automoveis,Hatch Pequenos,30528,30528,11,0,2009-10.pdf
2009-10,automoveis,Monocab,11968,11968,11,0,2009-10.pdf
2009-10,automoveis,Sedans Compactos,7248,7248,6,0,2009-10.pdf
2009-10,automoveis,Sedans Grandes,992,992,12,0,2009-10.pdf
2009-10,automoveis,Sedans Pequenos,45716,45716,10,0,2009-10.pdf
2009-10,automoveis,Sedans médios,17382,17382,21,0,2009-10.pdf
2009-10,automoveis,Sports,132,132,9,0,2009-10.pdf
2009-10,automoveis,Suv's,16404,16404,40,0,2009-10.pdf
2009-10,automoveis,Sw Grandes,412,412,12,0,2009-10.pdf
2009-10,automoveis,Sw Médios,8461,8461,4,0,2009-10.pdf
2009-10,automoveis,Veículos de Entrada,87732,87732,9,0,2009-10.pdf
2009-10,comerciais_leves,Furgões,5926,5926,7,0,2009-10.pdf
2009-10,comerciais_leves,Furgões Pequenos,1998,1998,4,0,2009-10.pdf
2009-10,comerciais_leves,Pick-up's Grandes,10997,10997,11,0,2009-10.pdf
2009-10,comerciais_leves,Pick-up's Pequenas,14385,14385,6,0,2009-10.pdf
