mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2008-06,automoveis,Grandcab,2406,2406,4,0,2008-06.pdf
2008-06,automoveis,Hatch Médios,11932,11932,6,0,2008-06.pdf
2008-06,automoveis,Hatch Pequenos,29316,29316,11,0,2008-06.pdf
2008-06,automoveis,Monocab,9210,9210,10,0,2008-06.pdf
2008-06,automoveis,Sedans Compactos,3279,3279,6,0,2008-06.pdf
2008-06,automoveis,Sedans Grandes,1283,1283,12,0,2008-06.pdf
2008-06,automoveis,Sedans Pequenos,33470,33470,10,0,2008-06.pdf
2008-06,automoveis,Sedans médios,18013,18013,21,0,2008-06.pdf
2008-06,automoveis,Sports,88,88,9,0,2008-06.pdf
2008-06,automoveis,Suv's,11720,11720,40,0,2008-06.pdf
2008-06,automoveis,Sw Grandes,1027,1027,10,0,2008-06.pdf
2008-06,automoveis,Sw Médios,7504,7504,4,0,2008-06.pdf
2008-06,automoveis,Veículos de Entrada,81348,81348,9,0,2008-06.pdf
2008-06,comerciais_leves,Furgões,5543,5543,7,0,2008-06.pdf
2008-06,comerciais_leves,Furgões Pequenos,2063,2063,4,0,2008-06.pdf
2008-06,comerciais_leves,Pick-up's Grandes,8865,8865,11,0,2008-06.pdf
2008-06,comerciais_leves,Pick-up's Pequenas,12727,12727,6,0,2008-06.pdf
