mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2006-09,automoveis,Grandcab,1999,1999,4,0,2006-09.pdf
2006-09,automoveis,Hatch Médios,5367,5367,6,0,2006-09.pdf
2006-09,automoveis,Hatch Pequenos,17805,17805,9,0,2006-09.pdf
2006-09,automoveis,Monocab,7227,7227,10,0,2006-09.pdf
2006-09,automoveis,Sedans Compactos,1664,1664,6,0,2006-09.pdf
2006-09,automoveis,Sedans Grandes,554,554,12,0,2006-09.pdf
2006-09,automoveis,Sedans Pequenos,18663,18663,9,0,2006-09.pdf
2006-09,automoveis,Sedans médios,10770,10770,21,0,2006-09.pdf
2006-09,automoveis,Sports,55,55,9,0,2006-09.pdf
2006-09,automoveis,Suv's,6039,6039,40,0,2006-09.pdf
2006-09,automoveis,Sw Grandes,775,775,12,0,2006-09.pdf
2006-09,automoveis,Sw Médios,5845,5845,4,0,2006-09.pdf
2006-09,automoveis,Veículos de Entrada,57283,57283,9,0,2006-09.pdf
2006-09,comerciais_leves,Furgões,2820,2820,7,0,2006-09.pdf
2006-09,comerciais_leves,Furgões Pequenos,1302,1302,4,0,2006-09.pdf
2006-09,comerciais_leves,Pick-up's Grandes,5529,5529,11,0,2006-09.pdf
2006-09,comerciais_leves,Pick-up's Pequenas,6756,6756,6,0,2006-09.pdf
