mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2009-09,automoveis,Grandcab,2111,2111,4,0,2009-09.pdf
2009-09,automoveis,Hatch Médios,11692,11692,6,0,2009-09.pdf
2009-09,automoveis,Hatch Pequenos,31445,31445,11,0,2009-09.pdf
2009-09,automoveis,Monocab,13876,13876,11,0,2009-09.pdf
2009-09,automoveis,Sedans Compactos,7815,7815,6,0,2009-09.pdf
2009-09,automoveis,Sedans Grandes,1269,1269,12,0,2009-09.pdf
2009-09,automoveis,Sedans Pequenos,51924,51924,10,0,2009-09.pdf
2009-09,automoveis,Sedans médios,18885,18885,21,0,2009-09.pdf
2009-09,automoveis,Sports,97,97,9,0,2009-09.pdf
2009-09,automoveis,Suv's,15665,15665,40,0,2009-09.pdf
2009-09,automoveis,Sw Grandes,395,395,12,0,2009-09.pdf
2009-09,automoveis,Sw Médios,9095,9095,4,0,2009-09.pdf
2009-09,automoveis,Veículos de Entrada,95381,95381,9,0,2009-09.pdf
2009-09,comerciais_leves,Furgões,4732,4732,7,0,2009-09.pdf
2009-09,comerciais_leves,Furgões Pequenos,2076,2076,4,0,2009-09.pdf
2009-09,comerciais_leves,Pick-up's Grandes,10304,10304,11,0,2009-09.pdf
2009-09,comerciais_leves,Pick-up's Pequenas,13908,13908,6,0,2009-09.pdf
