mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2007-03,automoveis,Grandcab,1840,1840,4,0,2007-03.pdf
2007-03,automoveis,Hatch Médios,5713,5713,6,0,2007-03.pdf
2007-03,automoveis,Hatch Pequenos,23954,23954,7,0,2007-03.pdf
2007-03,automoveis,Monocab,8555,8555,9,0,2007-03.pdf
2007-03,automoveis,Sedans Compactos,3616,3616,5,0,2007-03.pdf
2007-03,automoveis,Sedans Grandes,599,599,12,0,2007-03.pdf
2007-03,automoveis,Sedans Pequenos,25985,25985,8,0,2007-03.pdf
2007-03,automoveis,Sedans médios,13621,13621,18,0,2007-03.pdf
2007-03,automoveis,Sports,72,72,9,0,2007-03.pdf
2007-03,automoveis,Suv's,6755,6755,40,0,2007-03.pdf
2007-03,automoveis,Sw Grandes,1367,1367,8,0,2007-03.pdf
2007-03,automoveis,Sw Médios,6685,6685,4,0,2007-03.pdf
2007-03,automoveis,Veículos de Entrada,62876,62876,8,0,2007-03.pdf
2007-03,comerciais_leves,Furgões,3526,3526,7,0,2007-03.pdf
2007-03,comerciais_leves,Furgões Pequenos,1856,1856,4,0,2007-03.pdf
2007-03,comerciais_leves,Pick-up's Grandes,6295,6295,11,0,2007-03.pdf
2007-03,comerciais_leves,Pick-up's Pequenas,9593,9593,6,0,2007-03.pdf
