mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2015-09,automoveis,Grandcab,1840,1840,4,0,2015-09.pdf
2015-09,automoveis,Hatch Médios,4552,4552,6,0,2015-09.pdf
2015-09,automoveis,Hatch Pequenos,39406,39406,11,0,2015-09.pdf
2015-09,automoveis,Monocab,5397,5397,11,0,2015-09.pdf
2015-09,automoveis,Sedans Compactos,4135,4135,6,0,2015-09.pdf
2015-09,automoveis,Sedans Grandes,1572,1572,12,0,2015-09.pdf
2015-09,automoveis,Sedans Pequenos,27311,27311,10,0,2015-09.pdf
2015-09,automoveis,Sedans médios,14513,14513,21,0,2015-09.pdf
2015-09,automoveis,Sports,126,126,9,0,2015-09.pdf
2015-09,automoveis,Suv's,28710,28710,40,0,2015-09.pdf
2015-09,automoveis,Sw Grandes,165,165,6,0,2015-09.pdf
2015-09,automoveis,Sw Médios,1110,1110,4,0,2015-09.pdf
2015-09,automoveis,Veículos de Entrada,35652,35652,9,0,2015-09.pdf
2015-09,comerciais_leves,Furgões,2035,2035,7,0,2015-09.pdf
2015-09,comerciais_leves,Furgões Pequenos,1445,1445,4,0,2015-09.pdf
2015-09,comerciais_leves,Pick-up's Grandes,9482,9482,11,0,2015-09.pdf
2015-09,comerciais_leves,Pick-up's Pequenas,13013,13013,6,0,2015-09.pdf
