mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2010-01,automoveis,Grandcab,1500,1500,4,0,2010-01.pdf
2010-01,automoveis,Hatch Médios,9882,9882,6,0,2010-01.pdf
2010-01,automoveis,Hatch Pequenos,27581,20104,10,7477,2010-01.pdf
2010-01,automoveis,Monocab,7541,7541,11,0,2010-01.pdf
2010-01,automoveis,Sedans Compactos,5666,5666,6,0,2010-01.pdf
2010-01,automoveis,Sedans Grandes,846,846,12,0,2010-01.pdf
2010-01,automoveis,Sedans Pequenos,29765,29765,10,0,2010-01.pdf
2010-01,automoveis,Sedans médios,11698,11698,21,0,2010-01.pdf
2010-01,automoveis,Sports,99,99,9,0,2010-01.pdf
2010-01,automoveis,Suv's,12906,12906,40,0,2010-01.pdf
2010-01,automoveis,Sw Grandes,198,198,10,0,2010-01.pdf
2010-01,automoveis,Sw Médios,5060,5060,4,0,2010-01.pdf
2010-01,automoveis,Veículos de Entrada,56378,56378,9,0,2010-01.pdf
2010-01,comerciais_leves,Furgões,4707,4707,7,0,2010-01.pdf
2010-01,comerciais_leves,Furgões Pequenos,1282,1282,4,0,2010-01.pdf
2010-01,comerciais_leves,Pick-up's Grandes,9153,9153,11,0,2010-01.pdf
2010-01,comerciais_leves,Pick-up's Pequenas,13324,13324,6,0,2010-01.pdf
