mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2017-10,automoveis,Grandcab,2213,2213,4,0,2017-10.pdf
2017-10,automoveis,Hatch Médios,1537,1461,6,76,2017-10.pdf
2017-10,automoveis,Hatch Pequenos,43979,40281,10,3698,2017-10.pdf
2017-10,automoveis,Monocab,3299,3299,11,0,2017-10.pdf
2017-10,automoveis,Sedans Compactos,3184,3184,6,0,2017-10.pdf
2017-10,automoveis,Sedans Grandes,818,750,12,68,2017-10.pdf
2017-10,automoveis,Sedans Pequenos,24951,24951,10,0,2017-10.pdf
2017-10,automoveis,Sedans médios,12780,12760,21,20,2017-10.pdf
2017-10,automoveis,Sports,103,74,9,29,2017-10.pdf
2017-10,automoveis,Suv's,39455,38283,40,1172,2017-10.pdf
2017-10,automoveis,Sw Grandes,54,54,7,0,2017-10.pdf
2017-10,automoveis,Sw Médios,753,752,4,1,2017-10.pdf
2017-10,automoveis,Veículos de Entrada,33683,33682,9,1,2017-10.pdf
2017-10,comerciais_leves,Furgões,1538,1341,7,197,2017-10.pdf
2017-10,comerciais_leves,Furgões Pequenos,1540,1492,4,48,2017-10.pdf
2017-10,comerciais_leves,Pick-up's Grandes,15406,15384,11,22,2017-10.pdf
2017-10,comerciais_leves,Pick-up's Pequenas,11310,11310,6,0,2017-10.pdf
