mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2018-06,automoveis,Grandcab,2090,2088,4,2,2018-06.pdf
2018-06,automoveis,Hatch Médios,1070,1033,6,37,2018-06.pdf
2018-06,automoveis,Hatch Pequenos,48164,48136,12,28,2018-06.pdf
2018-06,automoveis,Monocab,2139,2139,7,0,2018-06.pdf
2018-06,automoveis,Sedans Compactos,7109,7109,6,0,2018-06.pdf
2018-06,automoveis,Sedans Grandes,1065,997,12,68,2018-06.pdf
2018-06,automoveis,Sedans Pequenos,23901,23901,10,0,2018-06.pdf
2018-06,automoveis,Sedans médios,11068,11048,21,20,2018-06.pdf
2018-06,automoveis,Sports,325,287,9,38,2018-06.pdf
2018-06,automoveis,Suv's,38215,36888,40,1327,2018-06.pdf
2018-06,automoveis,Sw Grandes,75,75,6,0,2018-06.pdf
2018-06,automoveis,Sw Médios,548,547,4,1,2018-06.pdf
2018-06,automoveis,Veículos de Entrada,27688,27676,9,12,2018-06.pdf
2018-06,comerciais_leves,Furgões,1928,1714,7,214,2018-06.pdf
2018-06,comerciais_leves,Furgões Pequenos,1477,1475,4,2,2018-06.pdf
2018-06,comerciais_leves,Pick-up's Grandes,17761,17756,11,5,2018-06.pdf
2018-06,comerciais_leves,Pick-up's Pequenas,10372,10372,3,0,2018-06.pdf
