mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2012-08,automoveis,Grandcab,5564,5564,4,0,2012-08.pdf
2012-08,automoveis,Hatch Médios,14769,14769,6,0,2012-08.pdf
2012-08,automoveis,Hatch Pequenos,68003,68003,11,0,2012-08.pdf
2012-08,automoveis,Monocab,15299,15299,11,0,2012-08.pdf
2012-08,automoveis,Sedans Compactos,15017,15017,6,0,2012-08.pdf
2012-08,automoveis,Sedans Grandes,1213,1213,12,0,2012-08.pdf
2012-08,automoveis,Sedans Pequenos,47504,47504,10,0,2012-08.pdf
2012-08,automoveis,Sedans médios,27395,27395,21,0,2012-08.pdf
2012-08,automoveis,Sports,233,233,9,0,2012-08.pdf
2012-08,automoveis,Suv's,26250,26250,40,0,2012-08.pdf
2012-08,automoveis,Sw Grandes,1085,1085,9,0,2012-08.pdf
2012-08,automoveis,Sw Médios,6093,6093,4,0,2012-08.pdf
2012-08,automoveis,Veículos de Entrada,114474,114474,9,0,2012-08.pdf
2012-08,comerciais_leves,Furgões,6193,6193,7,0,2012-08.pdf
2012-08,comerciais_leves,Furgões Pequenos,2623,2623,4,0,2012-08.pdf
2012-08,comerciais_leves,Pick-up's Grandes,17221,17221,11,0,2012-08.pdf
2012-08,comerciais_leves,Pick-up's Pequenas,25943,25943,6,0,2012-08.pdf
