mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2005-02,automoveis,Grandcab,2255,2255,4,0,2005-02.pdf
2005-02,automoveis,Hatch Médios,5005,5005,6,0,2005-02.pdf
2005-02,automoveis,Hatch Pequenos,13294,13294,7,0,2005-02.pdf
2005-02,automoveis,Monocab,4552,4552,5,0,2005-02.pdf
2005-02,automoveis,Sedans Compactos,2169,2169,5,0,2005-02.pdf
2005-02,automoveis,Sedans Grandes,390,390,12,0,2005-02.pdf
2005-02,automoveis,Sedans Pequenos,13460,13460,7,0,2005-02.pdf
2005-02,automoveis,Sedans médios,5351,5351,11,0,2005-02.pdf
2005-02,automoveis,Sports,34,34,9,0,2005-02.pdf
2005-02,automoveis,Suv's,4934,4934,40,0,2005-02.pdf
2005-02,automoveis,Sw Grandes,540,540,8,0,2005-02.pdf
2005-02,automoveis,Sw Médios,3390,3390,4,0,2005-02.pdf
2005-02,automoveis,Veículos de Entrada,40156,40156,8,0,2005-02.pdf
2005-02,comerciais_leves,Furgões,1832,1832,7,0,2005-02.pdf
2005-02,comerciais_leves,Furgões Pequenos,1334,1334,4,0,2005-02.pdf
2005-02,comerciais_leves,Pick-up's Grandes,2858,2858,10,0,2005-02.pdf
2005-02,comerciais_leves,Pick-up's Pequenas,6044,6044,5,0,2005-02.pdf
