mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2010-08,automoveis,Grandcab,2105,2105,4,0,2010-08.pdf
2010-08,automoveis,Hatch Médios,13524,13524,6,0,2010-08.pdf
2010-08,automoveis,Hatch Pequenos,43836,43836,11,0,2010-08.pdf
2010-08,automoveis,Monocab,10933,10933,11,0,2010-08.pdf
2010-08,automoveis,Sedans Compactos,7191,7191,6,0,2010-08.pdf
2010-08,automoveis,Sedans Grandes,1883,1883,12,0,2010-08.pdf
2010-08,automoveis,Sedans Pequenos,43229,43229,10,0,2010-08.pdf
2010-08,automoveis,Sedans médios,16690,16690,21,0,2010-08.pdf
2010-08,automoveis,Sports,143,143,9,0,2010-08.pdf
2010-08,automoveis,Suv's,17969,17969,40,0,2010-08.pdf
2010-08,automoveis,Sw Grandes,325,325,11,0,2010-08.pdf
2010-08,automoveis,Sw Médios,5102,5102,4,0,2010-08.pdf
2010-08,automoveis,Veículos de Entrada,88319,88319,9,0,2010-08.pdf
2010-08,comerciais_leves,Furgões,6458,6458,7,0,2010-08.pdf
2010-08,comerciais_leves,Furgões Pequenos,2636,2636,4,0,2010-08.pdf
2010-08,comerciais_leves,Pick-up's Grandes,10295,10295,11,0,2010-08.pdf
2010-08,comerciais_leves,Pick-up's Pequenas,20557,20557,6,0,2010-08.pdf
