mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2010-11,automoveis,Grandcab,1840,1840,4,0,2010-11.pdf
2010-11,automoveis,Hatch Médios,14656,14656,6,0,2010-11.pdf
2010-11,automoveis,Hatch Pequenos,43509,43509,11,0,2010-11.pdf
2010-11,automoveis,Monocab,11438,11438,11,0,2010-11.pdf
2010-11,automoveis,Sedans Compactos,9497,9497,6,0,2010-11.pdf
2010-11,automoveis,Sedans Grandes,1563,1563,12,0,2010-11.pdf
2010-11,automoveis,Sedans Pequenos,45051,45051,10,0,2010-11.pdf
2010-11,automoveis,Sedans médios,15156,15156,21,0,2010-11.pdf
2010-11,automoveis,Sports,298,298,9,0,2010-11.pdf
2010-11,automoveis,Suv's,21306,21306,40,0,2010-11.pdf
2010-11,automoveis,Sw Grandes,579,579,12,0,2010-11.pdf
2010-11,automoveis,Sw Médios,5573,5573,4,0,2010-11.pdf
2010-11,automoveis,Veículos de Entrada,94544,94544,9,0,2010-11.pdf
2010-11,comerciais_leves,Furgões,6345,6345,7,0,2010-11.pdf
2010-11,comerciais_leves,Furgões Pequenos,2538,2538,4,0,2010-11.pdf
2010-11,comerciais_leves,Pick-up's Grandes,12042,12042,11,0,2010-11.pdf
2010-11,comerciais_leves,Pick-up's Pequenas,20386,20386,6,0,2010-11.pdf
