mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2009-05,automoveis,Grandcab,2032,2032,4,0,2009-05.pdf
2009-05,automoveis,Hatch Médios,9586,9586,6,0,2009-05.pdf
2009-05,automoveis,Hatch Pequenos,28338,28338,11,0,2009-05.pdf
2009-05,automoveis,Monocab,10294,10294,11,0,2009-05.pdf
2009-05,automoveis,Sedans Compactos,3537,3537,6,0,2009-05.pdf
2009-05,automoveis,Sedans Grandes,1790,1790,12,0,2009-05.pdf
2009-05,automoveis,Sedans Pequenos,39163,39163,10,0,2009-05.pdf
2009-05,automoveis,Sedans médios,16071,16071,21,0,2009-05.pdf
2009-05,automoveis,Sports,86,86,9,0,2009-05.pdf
2009-05,automoveis,Suv's,13391,13391,40,0,2009-05.pdf
2009-05,automoveis,Sw Grandes,376,376,10,0,2009-05.pdf
2009-05,automoveis,Sw Médios,6198,6198,4,0,2009-05.pdf
2009-05,automoveis,Veículos de Entrada,74963,74963,9,0,2009-05.pdf
2009-05,comerciais_leves,Furgões,4508,4508,7,0,2009-05.pdf
2009-05,comerciais_leves,Furgões Pequenos,1621,1621,4,0,2009-05.pdf
2009-05,comerciais_leves,Pick-up's Grandes,8402,8402,11,0,2009-05.pdf
2009-05,comerciais_leves,Pick-up's Pequenas,13235,13235,6,0,2009-05.pdf
