mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2017-11,automoveis,Grandcab,2525,2525,4,0,2017-11.pdf
2017-11,automoveis,Hatch Médios,1616,1515,6,101,2017-11.pdf
2017-11,automoveis,Hatch Pequenos,47529,44749,10,2780,2017-11.pdf
2017-11,automoveis,Monocab,3185,3185,11,0,2017-11.pdf
2017-11,automoveis,Sedans Compactos,3491,3491,6,0,2017-11.pdf
2017-11,automoveis,Sedans Grandes,795,702,12,93,2017-11.pdf
2017-11,automoveis,Sedans Pequenos,26425,26425,10,0,2017-11.pdf
2017-11,automoveis,Sedans médios,12175,12162,21,13,2017-11.pdf
2017-11,automoveis,Sports,122,85,9,37,2017-11.pdf
2017-11,automoveis,Suv's,40378,39445,40,933,2017-11.pdf
2017-11,automoveis,Sw Grandes,52,52,8,0,2017-11.pdf
2017-11,automoveis,Sw Médios,725,725,4,0,2017-11.pdf
2017-11,automoveis,Veículos de Entrada,29829,29828,9,1,2017-11.pdf
2017-11,comerciais_leves,Furgões,1670,1512,7,158,2017-11.pdf
2017-11,comerciais_leves,Furgões Pequenos,1516,1428,4,88,2017-11.pdf
2017-11,comerciais_leves,Pick-up's Grandes,15006,14964,11,42,2017-11.pdf
2017-11,comerciais_leves,Pick-up's Pequenas,10172,10172,6,0,2017-11.pdf
