mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2023-01,automoveis,Grandcab,1428,1427,4,1,2023-01.pdf
2023-01,automoveis,Hatch Médios,158,153,6,5,2023-01.pdf
2023-01,automoveis,Hatch Pequenos,25179,25170,12,9,2023-01.pdf
2023-01,automoveis,Monocab,4,4,1,0,2023-01.pdf
2023-01,automoveis,Sedans Compactos,9158,9158,6,0,2023-01.pdf
2023-01,automoveis,Sedans Grandes,574,557,12,17,2023-01.pdf
2023-01,automoveis,Sedans Pequenos,6463,6463,8,0,2023-01.pdf
2023-01,automoveis,Sedans médios,2595,2595,17,0,2023-01.pdf
2023-01,automoveis,Sports,208,190,9,18,2023-01.pdf
2023-01,automoveis,Suv's,47143,46217,40,926,2023-01.pdf
2023-01,automoveis,Sw Grandes,1,1,1,0,2023-01.pdf
2023-01,automoveis,Sw Médios,1,1,1,0,2023-01.pdf
2023-01,automoveis,Veículos de Entrada,10920,10920,9,0,2023-01.pdf
2023-01,comerciais_leves,Furgões,2182,1870,7,312,2023-01.pdf
2023-01,comerciais_leves,Furgões Pequenos,1418,1416,4,2,2023-01.pdf
2023-01,comerciais_leves,Pick-up's Grandes,13277,13002,11,275,2023-01.pdf
2023-01,comerciais_leves,Pick-up's Pequenas,9710,9710,4,0,2023-01.pdf
