mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2005-07,automoveis,Grandcab,2666,2666,4,0,2005-07.pdf
2005-07,automoveis,Hatch Médios,4336,4336,6,0,2005-07.pdf
2005-07,automoveis,Hatch Pequenos,15996,15996,10,0,2005-07.pdf
2005-07,automoveis,Monocab,5162,5162,6,0,2005-07.pdf
2005-07,automoveis,Sedans Compactos,1732,1732,6,0,2005-07.pdf
2005-07,automoveis,Sedans Grandes,394,394,12,0,2005-07.pdf
2005-07,automoveis,Sedans Pequenos,16318,16318,9,0,2005-07.pdf
2005-07,automoveis,Sedans médios,5795,5795,15,0,2005-07.pdf
2005-07,automoveis,Sports,21,21,9,0,2005-07.pdf
2005-07,automoveis,Suv's,5237,5237,40,0,2005-07.pdf
2005-07,automoveis,Sw Grandes,719,719,10,0,2005-07.pdf
2005-07,automoveis,Sw Médios,4087,4087,4,0,2005-07.pdf
2005-07,automoveis,Veículos de Entrada,52468,52468,9,0,2005-07.pdf
2005-07,comerciais_leves,Furgões,2133,2133,7,0,2005-07.pdf
2005-07,comerciais_leves,Furgões Pequenos,1361,1361,4,0,2005-07.pdf
2005-07,comerciais_leves,Pick-up's Grandes,4673,4673,11,0,2005-07.pdf
2005-07,comerciais_leves,Pick-up's Pequenas,7032,7032,6,0,2005-07.pdf
