mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2006-11,automoveis,Grandcab,1931,1931,4,0,2006-11.pdf
2006-11,automoveis,Hatch Médios,6500,6500,6,0,2006-11.pdf
2006-11,automoveis,Hatch Pequenos,20893,20893,10,0,2006-11.pdf
2006-11,automoveis,Monocab,9508,9508,10,0,2006-11.pdf
2006-11,automoveis,Sedans Compactos,3143,3143,6,0,2006-11.pdf
2006-11,automoveis,Sedans Grandes,579,579,12,0,2006-11.pdf
2006-11,automoveis,Sedans Pequenos,23861,23861,10,0,2006-11.pdf
2006-11,automoveis,Sedans médios,11752,11752,21,0,2006-11.pdf
2006-11,automoveis,Sports,75,75,9,0,2006-11.pdf
2006-11,automoveis,Suv's,7537,7537,40,0,2006-11.pdf
2006-11,automoveis,Sw Grandes,874,874,12,0,2006-11.pdf
2006-11,automoveis,Sw Médios,6382,6382,4,0,2006-11.pdf
2006-11,automoveis,Veículos de Entrada,62328,62328,9,0,2006-11.pdf
2006-11,comerciais_leves,Furgões,2943,2943,7,0,2006-11.pdf
2006-11,comerciais_leves,Furgões Pequenos,1133,1133,4,0,2006-11.pdf
2006-11,comerciais_leves,Pick-up's Grandes,6060,6060,11,0,2006-11.pdf
2006-11,comerciais_leves,Pick-up's Pequenas,7630,7630,6,0,2006-11.pdf
