mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2006-10,automoveis,Grandcab,2191,2191,4,0,2006-10.pdf
2006-10,automoveis,Hatch Médios,6076,6076,6,0,2006-10.pdf
2006-10,automoveis,Hatch Pequenos,19785,19785,10,0,2006-10.pdf
2006-10,automoveis,Monocab,9171,9171,10,0,2006-10.pdf
2006-10,automoveis,Sedans Compactos,2798,2798,6,0,2006-10.pdf
2006-10,automoveis,Sedans Grandes,569,569,12,0,2006-10.pdf
2006-10,automoveis,Sedans Pequenos,20737,20737,10,0,2006-10.pdf
2006-10,automoveis,Sedans médios,11453,11453,21,0,2006-10.pdf
2006-10,automoveis,Sports,42,42,9,0,2006-10.pdf
2006-10,automoveis,Suv's,6778,6778,40,0,2006-10.pdf
2006-10,automoveis,Sw Grandes,759,759,12,0,2006-10.pdf
2006-10,automoveis,Sw Médios,6272,6272,4,0,2006-10.pdf
2006-10,automoveis,Veículos de Entrada,60791,60791,9,0,2006-10.pdf
2006-10,comerciais_leves,Furgões,3149,3149,7,0,2006-10.pdf
2006-10,comerciais_leves,Furgões Pequenos,1602,1602,4,0,2006-10.pdf
2006-10,comerciais_leves,Pick-up's Grandes,5653,5653,11,0,2006-10.pdf
2006-10,comerciais_leves,Pick-up's Pequenas,8010,8010,6,0,2006-10.pdf
