mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2008-11,automoveis,Grandcab,1642,1642,4,0,2008-11.pdf
2008-11,automoveis,Hatch Médios,6291,6291,6,0,2008-11.pdf
2008-11,automoveis,Hatch Pequenos,17299,17299,11,0,2008-11.pdf
2008-11,automoveis,Monocab,6574,6574,10,0,2008-11.pdf
2008-11,automoveis,Sedans Compactos,2286,2286,6,0,2008-11.pdf
2008-11,automoveis,Sedans Grandes,807,807,12,0,2008-11.pdf
2008-11,automoveis,Sedans Pequenos,21488,21488,10,0,2008-11.pdf
2008-11,automoveis,Sedans médios,16769,16769,21,0,2008-11.pdf
2008-11,automoveis,Sports,84,84,9,0,2008-11.pdf
2008-11,automoveis,Suv's,10970,10970,40,0,2008-11.pdf
2008-11,automoveis,Sw Grandes,307,307,11,0,2008-11.pdf
2008-11,automoveis,Sw Médios,5745,5745,4,0,2008-11.pdf
2008-11,automoveis,Veículos de Entrada,50295,50295,9,0,2008-11.pdf
2008-11,comerciais_leves,Furgões,4156,4156,7,0,2008-11.pdf
2008-11,comerciais_leves,Furgões Pequenos,1671,1671,4,0,2008-11.pdf
2008-11,comerciais_leves,Pick-up's Grandes,7073,7073,11,0,2008-11.pdf
2008-11,comerciais_leves,Pick-up's Pequenas,9564,9564,6,0,2008-11.pdf
