mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2003-03,automoveis,Grandcab,2321,2321,4,0,2003-03.pdf
2003-03,automoveis,Hatch Médios,5793,5793,6,0,2003-03.pdf
2003-03,automoveis,Hatch Pequenos,10030,10030,8,0,2003-03.pdf
2003-03,automoveis,Monocab,2681,2681,8,0,2003-03.pdf
2003-03,automoveis,Sedans Compactos,2232,2232,5,0,2003-03.pdf
2003-03,automoveis,Sedans Grandes,246,246,12,0,2003-03.pdf
2003-03,automoveis,Sedans Pequenos,8990,8990,6,0,2003-03.pdf
2003-03,automoveis,Sedans médios,6410,6410,14,0,2003-03.pdf
2003-03,automoveis,Sports,15,15,9,0,2003-03.pdf
2003-03,automoveis,Suv's,1871,1871,39,0,2003-03.pdf
2003-03,automoveis,Sw Grandes,108,108,6,0,2003-03.pdf
2003-03,automoveis,Sw Médios,2864,2864,4,0,2003-03.pdf
2003-03,automoveis,Veículos de Entrada,42400,42400,8,0,2003-03.pdf
2003-03,comerciais_leves,Furgões,1545,1545,7,0,2003-03.pdf
2003-03,comerciais_leves,Furgões Pequenos,912,912,4,0,2003-03.pdf
2003-03,comerciais_leves,Pick-up's Grandes,3022,3022,11,0,2003-03.pdf
2003-03,comerciais_leves,Pick-up's Pequenas,3839,3839,5,0,2003-03.pdf
