mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2004-10,automoveis,Grandcab,3184,3184,4,0,2004-10.pdf
2004-10,automoveis,Hatch Médios,5211,5211,6,0,2004-10.pdf
2004-10,automoveis,Hatch Pequenos,15127,15127,8,0,2004-10.pdf
2004-10,automoveis,Monocab,5534,5534,9,0,2004-10.pdf
2004-10,automoveis,Sedans Compactos,2804,2804,6,0,2004-10.pdf
2004-10,automoveis,Sedans Grandes,337,337,12,0,2004-10.pdf
2004-10,automoveis,Sedans Pequenos,16272,16272,10,0,2004-10.pdf
2004-10,automoveis,Sedans médios,6387,6387,16,0,2004-10.pdf
2004-10,automoveis,Sports,21,21,9,0,2004-10.pdf
2004-10,automoveis,Suv's,5195,5195,40,0,2004-10.pdf
2004-10,automoveis,Sw Grandes,707,707,9,0,2004-10.pdf
2004-10,automoveis,Sw Médios,3883,3883,4,0,2004-10.pdf
2004-10,automoveis,Veículos de Entrada,48690,48690,9,0,2004-10.pdf
2004-10,comerciais_leves,Furgões,1817,1817,7,0,2004-10.pdf
2004-10,comerciais_leves,Furgões Pequenos,890,890,4,0,2004-10.pdf
2004-10,comerciais_leves,Pick-up's Grandes,4745,4745,11,0,2004-10.pdf
2004-10,comerciais_leves,Pick-up's Pequenas,7125,7125,6,0,2004-10.pdf
