mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2023-10,automoveis,Grandcab,2055,2055,4,0,2023-10.pdf
2023-10,automoveis,Hatch Médios,120,113,6,7,2023-10.pdf
2023-10,automoveis,Hatch Pequenos,44514,44477,12,37,2023-10.pdf
2023-10,automoveis,Monocab,4,4,5,0,2023-10.pdf
2023-10,automoveis,Sedans Compactos,13968,13968,6,0,2023-10.pdf
2023-10,automoveis,Sedans Grandes,574,562,12,12,2023-10.pdf
2023-10,automoveis,Sedans Pequenos,8553,8553,10,0,2023-10.pdf
2023-10,automoveis,Sedans médios,5246,5246,21,0,2023-10.pdf
2023-10,automoveis,Sports,335,309,9,26,2023-10.pdf
2023-10,automoveis,Suv's,73221,71324,40,1897,2023-10.pdf
2023-10,automoveis,Sw Grandes,4,4,3,0,2023-10.pdf
2023-10,automoveis,Sw Médios,0,0,2,0,2023-10.pdf
2023-10,automoveis,Veículos de Entrada,14469,14468,9,1,2023-10.pdf
2023-10,comerciais_leves,Furgões,2637,2129,7,508,2023-10.pdf
2023-10,comerciais_leves,Furgões Pequenos,2145,2140,4,5,2023-10.pdf
2023-10,comerciais_leves,Pick-up's Grandes,22658,21955,11,703,2023-10.pdf
2023-10,comerciais_leves,Pick-up's Pequenas,16089,16089,6,0,2023-10.pdf
