mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2026-01,automoveis,Grandcab,1241,1241,4,0,2026-01.pdf
2026-01,automoveis,Hatch Médios,18,18,6,0,2026-01.pdf
2026-01,automoveis,Hatch Pequenos,28414,28287,12,127,2026-01.pdf
2026-01,automoveis,Monocab,2,2,2,0,2026-01.pdf
2026-01,automoveis,Sedans Compactos,5155,5155,6,0,2026-01.pdf
2026-01,automoveis,Sedans Grandes,392,383,12,9,2026-01.pdf
2026-01,automoveis,Sedans Pequenos,2942,2942,5,0,2026-01.pdf
2026-01,automoveis,Sedans médios,2901,2901,19,0,2026-01.pdf
2026-01,automoveis,Sports,277,261,9,16,2026-01.pdf
2026-01,automoveis,Suv's,77491,73309,40,4182,2026-01.pdf
2026-01,automoveis,Sw Grandes,6,6,1,0,2026-01.pdf
2026-01,automoveis,Sw Médios,1,1,2,0,2026-01.pdf
2026-01,automoveis,Veículos de Entrada,6234,6234,7,0,2026-01.pdf
2026-01,comerciais_leves,Furgões,3166,2289,7,877,2026-01.pdf
2026-01,comerciais_leves,Furgões Pequenos,1655,1655,4,0,2026-01.pdf
2026-01,comerciais_leves,Pick-up's Grandes,19116,18328,11,788,2026-01.pdf
2026-01,comerciais_leves,Pick-up's Pequenas,13403,13403,3,0,2026-01.pdf
