mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2018-07,automoveis,Grandcab,1687,1685,4,2,2018-07.pdf
2018-07,automoveis,Hatch Médios,1012,979,6,33,2018-07.pdf
2018-07,automoveis,Hatch Pequenos,51385,51364,12,21,2018-07.pdf
2018-07,automoveis,Monocab,2453,2453,7,0,2018-07.pdf
2018-07,automoveis,Sedans Compactos,8725,8724,6,1,2018-07.pdf
2018-07,automoveis,Sedans Grandes,907,844,12,63,2018-07.pdf
2018-07,automoveis,Sedans Pequenos,24378,24378,10,0,2018-07.pdf
2018-07,automoveis,Sedans médios,10864,10844,21,20,2018-07.pdf
2018-07,automoveis,Sports,165,137,9,28,2018-07.pdf
2018-07,automoveis,Suv's,43894,42507,40,1387,2018-07.pdf
2018-07,automoveis,Sw Grandes,53,53,6,0,2018-07.pdf
2018-07,automoveis,Sw Médios,737,737,4,0,2018-07.pdf
2018-07,automoveis,Veículos de Entrada,29774,29773,9,1,2018-07.pdf
2018-07,comerciais_leves,Furgões,2242,1935,7,307,2018-07.pdf
2018-07,comerciais_leves,Furgões Pequenos,1272,1266,4,6,2018-07.pdf
2018-07,comerciais_leves,Pick-up's Grandes,18146,18140,11,6,2018-07.pdf
2018-07,comerciais_leves,Pick-up's Pequenas,10815,10815,4,0,2018-07.pdf
