mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2024-03,automoveis,Grandcab,458,458,4,0,2024-03.pdf
2024-03,automoveis,Hatch Médios,141,133,6,8,2024-03.pdf
2024-03,automoveis,Hatch Pequenos,43202,42843,12,359,2024-03.pdf
2024-03,automoveis,Monocab,3,3,2,0,2024-03.pdf
2024-03,automoveis,Sedans Compactos,10562,10562,6,0,2024-03.pdf
2024-03,automoveis,Sedans Grandes,566,550,12,16,2024-03.pdf
2024-03,automoveis,Sedans Pequenos,3249,3249,6,0,2024-03.pdf
2024-03,automoveis,Sedans médios,4733,4732,21,1,2024-03.pdf
2024-03,automoveis,Sports,409,375,9,34,2024-03.pdf
2024-03,automoveis,Suv's,65852,63595,40,2257,2024-03.pdf
2024-03,automoveis,Sw Grandes,3,3,2,0,2024-03.pdf
2024-03,automoveis,Sw Médios,1,1,2,0,2024-03.pdf
2024-03,automoveis,Veículos de Entrada,8659,8659,7,0,2024-03.pdf
2024-03,comerciais_leves,Furgões,2722,2155,7,567,2024-03.pdf
2024-03,comerciais_leves,Furgões Pequenos,1755,1749,4,6,2024-03.pdf
2024-03,comerciais_leves,Pick-up's Grandes,19008,18109,11,899,2024-03.pdf
2024-03,comerciais_leves,Pick-up's Pequenas,14598,14598,4,0,2024-03.pdf
