mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2021-08,automoveis,Grandcab,468,468,4,0,2021-08.pdf
2021-08,automoveis,Hatch Médios,378,374,6,4,2021-08.pdf
2021-08,automoveis,Hatch Pequenos,20742,20713,12,29,2021-08.pdf
2021-08,automoveis,Monocab,1360,1360,6,0,2021-08.pdf
2021-08,automoveis,Sedans Compactos,3803,3801,6,2,2021-08.pdf
2021-08,automoveis,Sedans Grandes,793,735,12,58,2021-08.pdf
2021-08,automoveis,Sedans Pequenos,8019,8019,10,0,2021-08.pdf
2021-08,automoveis,Sedans médios,7670,7669,21,1,2021-08.pdf
2021-08,automoveis,Sports,254,220,9,34,2021-08.pdf
2021-08,automoveis,Suv's,58968,57142,40,1826,2021-08.pdf
2021-08,automoveis,Sw Grandes,4,4,4,0,2021-08.pdf
2021-08,automoveis,Sw Médios,2,2,4,0,2021-08.pdf
2021-08,automoveis,Veículos de Entrada,17287,17287,9,0,2021-08.pdf
2021-08,comerciais_leves,Furgões,3500,2795,7,705,2021-08.pdf
2021-08,comerciais_leves,Furgões Pequenos,1913,1909,4,4,2021-08.pdf
2021-08,comerciais_leves,Pick-up's Grandes,22580,22575,11,5,2021-08.pdf
2021-08,comerciais_leves,Pick-up's Pequenas,10706,10706,6,0,2021-08.pdf
