mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2004-01,automoveis,Grandcab,2412,2412,4,0,2004-01.pdf
2004-01,automoveis,Hatch Médios,3874,3874,6,0,2004-01.pdf
2004-01,automoveis,Hatch Pequenos,10582,10582,6,0,2004-01.pdf
2004-01,automoveis,Monocab,4026,4026,8,0,2004-01.pdf
2004-01,automoveis,Sedans Compactos,2391,2391,5,0,2004-01.pdf
2004-01,automoveis,Sedans Grandes,340,340,12,0,2004-01.pdf
2004-01,automoveis,Sedans Pequenos,9022,9022,8,0,2004-01.pdf
2004-01,automoveis,Sedans médios,5223,5223,13,0,2004-01.pdf
2004-01,automoveis,Sports,20,20,9,0,2004-01.pdf
2004-01,automoveis,Suv's,3244,3244,40,0,2004-01.pdf
2004-01,automoveis,Sw Grandes,96,96,8,0,2004-01.pdf
2004-01,automoveis,Sw Médios,1699,1699,4,0,2004-01.pdf
2004-01,automoveis,Veículos de Entrada,47387,47387,9,0,2004-01.pdf
2004-01,comerciais_leves,Furgões,1674,1674,7,0,2004-01.pdf
2004-01,comerciais_leves,Furgões Pequenos,620,620,4,0,2004-01.pdf
2004-01,comerciais_leves,Pick-up's Grandes,3449,3449,11,0,2004-01.pdf
2004-01,comerciais_leves,Pick-up's Pequenas,4575,4575,5,0,2004-01.pdf
