mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2006-06,automoveis,Grandcab,1816,1816,4,0,2006-06.pdf
2006-06,automoveis,Hatch Médios,4912,4912,6,0,2006-06.pdf
2006-06,automoveis,Hatch Pequenos,17478,17478,8,0,2006-06.pdf
2006-06,automoveis,Monocab,6650,6650,8,0,2006-06.pdf
2006-06,automoveis,Sedans Compactos,1811,1811,6,0,2006-06.pdf
2006-06,automoveis,Sedans Grandes,530,530,12,0,2006-06.pdf
2006-06,automoveis,Sedans Pequenos,16294,16294,6,0,2006-06.pdf
2006-06,automoveis,Sedans médios,10256,10256,18,0,2006-06.pdf
2006-06,automoveis,Sports,63,63,9,0,2006-06.pdf
2006-06,automoveis,Suv's,5742,5742,40,0,2006-06.pdf
2006-06,automoveis,Sw Grandes,668,668,11,0,2006-06.pdf
2006-06,automoveis,Sw Médios,4978,4978,4,0,2006-06.pdf
2006-06,automoveis,Veículos de Entrada,52912,52912,9,0,2006-06.pdf
2006-06,comerciais_leves,Furgões,2527,2527,7,0,2006-06.pdf
2006-06,comerciais_leves,Furgões Pequenos,1726,1726,4,0,2006-06.pdf
2006-06,comerciais_leves,Pick-up's Grandes,5222,5222,11,0,2006-06.pdf
2006-06,comerciais_leves,Pick-up's Pequenas,6807,6807,6,0,2006-06.pdf
