mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2015-11,automoveis,Grandcab,2439,2439,4,0,2015-11.pdf
2015-11,automoveis,Hatch Médios,3827,3827,6,0,2015-11.pdf
2015-11,automoveis,Hatch Pequenos,39565,39565,11,0,2015-11.pdf
2015-11,automoveis,Monocab,4953,4953,11,0,2015-11.pdf
2015-11,automoveis,Sedans Compactos,4238,4238,6,0,2015-11.pdf
2015-11,automoveis,Sedans Grandes,1481,1481,12,0,2015-11.pdf
2015-11,automoveis,Sedans Pequenos,28212,28212,10,0,2015-11.pdf
2015-11,automoveis,Sedans médios,13402,13402,21,0,2015-11.pdf
2015-11,automoveis,Sports,110,110,9,0,2015-11.pdf
2015-11,automoveis,Suv's,27957,27957,40,0,2015-11.pdf
2015-11,automoveis,Sw Grandes,146,146,6,0,2015-11.pdf
2015-11,automoveis,Sw Médios,1167,1167,4,0,2015-11.pdf
2015-11,automoveis,Veículos de Entrada,36495,36495,9,0,2015-11.pdf
2015-11,comerciais_leves,Furgões,2097,2097,7,0,2015-11.pdf
2015-11,comerciais_leves,Furgões Pequenos,1475,1475,4,0,2015-11.pdf
2015-11,comerciais_leves,Pick-up's Grandes,8728,8728,11,0,2015-11.pdf
2015-11,comerciais_leves,Pick-up's Pequenas,10785,10785,6,0,2015-11.pdf
