mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2021-11,automoveis,Grandcab,767,766,4,1,2021-11.pdf
2021-11,automoveis,Hatch Médios,153,152,6,1,2021-11.pdf
2021-11,automoveis,Hatch Pequenos,25783,25724,12,59,2021-11.pdf
2021-11,automoveis,Monocab,404,404,7,0,2021-11.pdf
2021-11,automoveis,Sedans Compactos,10889,10889,6,0,2021-11.pdf
2021-11,automoveis,Sedans Grandes,585,540,12,45,2021-11.pdf
2021-11,automoveis,Sedans Pequenos,11073,11073,10,0,2021-11.pdf
2021-11,automoveis,Sedans médios,7188,7188,21,0,2021-11.pdf
2021-11,automoveis,Sports,156,136,9,20,2021-11.pdf
2021-11,automoveis,Suv's,57599,55973,40,1626,2021-11.pdf
2021-11,automoveis,Sw Grandes,3,3,5,0,2021-11.pdf
2021-11,automoveis,Sw Médios,0,0,4,0,2021-11.pdf
2021-11,automoveis,Veículos de Entrada,11321,11321,9,0,2021-11.pdf
2021-11,comerciais_leves,Furgões,3632,2976,7,656,2021-11.pdf
2021-11,comerciais_leves,Furgões Pequenos,1706,1704,4,2,2021-11.pdf
2021-11,comerciais_leves,Pick-up's Grandes,19070,19026,11,44,2021-11.pdf
2021-11,comerciais_leves,Pick-up's Pequenas,10642,10642,6,0,2021-11.pdf
