mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2022-06,automoveis,Grandcab,1569,1569,4,0,2022-06.pdf
2022-06,automoveis,Hatch Médios,254,246,6,8,2022-06.pdf
2022-06,automoveis,Hatch Pequenos,24723,24679,12,44,2022-06.pdf
2022-06,automoveis,Monocab,4,4,4,0,2022-06.pdf
2022-06,automoveis,Sedans Compactos,8376,8361,6,15,2022-06.pdf
2022-06,automoveis,Sedans Grandes,611,592,12,19,2022-06.pdf
2022-06,automoveis,Sedans Pequenos,13129,13129,10,0,2022-06.pdf
2022-06,automoveis,Sedans médios,5209,5209,21,0,2022-06.pdf
2022-06,automoveis,Sports,193,175,9,18,2022-06.pdf
2022-06,automoveis,Suv's,60227,58603,40,1624,2022-06.pdf
2022-06,automoveis,Sw Grandes,3,3,3,0,2022-06.pdf
2022-06,automoveis,Sw Médios,2,2,3,0,2022-06.pdf
2022-06,automoveis,Veículos de Entrada,19230,19230,9,0,2022-06.pdf
2022-06,comerciais_leves,Furgões,2522,1959,7,563,2022-06.pdf
2022-06,comerciais_leves,Furgões Pequenos,2068,2067,4,1,2022-06.pdf
2022-06,comerciais_leves,Pick-up's Grandes,16703,16532,11,171,2022-06.pdf
2022-06,comerciais_leves,Pick-up's Pequenas,10588,10588,6,0,2022-06.pdf
