mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2022-11,automoveis,Grandcab,1923,1922,4,1,2022-11.pdf
2022-11,automoveis,Hatch Médios,168,165,6,3,2022-11.pdf
2022-11,automoveis,Hatch Pequenos,39144,39128,12,16,2022-11.pdf
2022-11,automoveis,Monocab,0,0,4,0,2022-11.pdf
2022-11,automoveis,Sedans Compactos,11531,11530,6,1,2022-11.pdf
2022-11,automoveis,Sedans Grandes,908,888,12,20,2022-11.pdf
2022-11,automoveis,Sedans Pequenos,13877,13877,10,0,2022-11.pdf
2022-11,automoveis,Sedans médios,4249,4249,21,0,2022-11.pdf
2022-11,automoveis,Sports,119,94,9,25,2022-11.pdf
2022-11,automoveis,Suv's,64561,63010,40,1551,2022-11.pdf
2022-11,automoveis,Sw Grandes,1,1,3,0,2022-11.pdf
2022-11,automoveis,Sw Médios,0,0,4,0,2022-11.pdf
2022-11,automoveis,Veículos de Entrada,22236,22236,9,0,2022-11.pdf
2022-11,comerciais_leves,Furgões,2309,1737,7,572,2022-11.pdf
2022-11,comerciais_leves,Furgões Pequenos,2301,2299,4,2,2022-11.pdf
2022-11,comerciais_leves,Pick-up's Grandes,16352,16065,11,287,2022-11.pdf
2022-11,comerciais_leves,Pick-up's Pequenas,12214,12214,6,0,2022-11.pdf
