mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2021-04,automoveis,Grandcab,1135,1135,4,0,2021-04.pdf
2021-04,automoveis,Hatch Médios,151,143,6,8,2021-04.pdf
2021-04,automoveis,Hatch Pequenos,28438,28418,12,20,2021-04.pdf
2021-04,automoveis,Monocab,769,769,6,0,2021-04.pdf
2021-04,automoveis,Sedans Compactos,9787,9787,6,0,2021-04.pdf
2021-04,automoveis,Sedans Grandes,702,667,12,35,2021-04.pdf
2021-04,automoveis,Sedans Pequenos,7737,7737,10,0,2021-04.pdf
2021-04,automoveis,Sedans médios,5298,5298,21,0,2021-04.pdf
2021-04,automoveis,Sports,313,290,9,23,2021-04.pdf
2021-04,automoveis,Suv's,53608,52544,40,1064,2021-04.pdf
2021-04,automoveis,Sw Grandes,16,16,4,0,2021-04.pdf
2021-04,automoveis,Sw Médios,4,4,4,0,2021-04.pdf
2021-04,automoveis,Veículos de Entrada,19451,19451,9,0,2021-04.pdf
2021-04,comerciais_leves,Furgões,2123,1697,7,426,2021-04.pdf
2021-04,comerciais_leves,Furgões Pequenos,1366,1366,4,0,2021-04.pdf
2021-04,comerciais_leves,Pick-up's Grandes,17643,17640,11,3,2021-04.pdf
2021-04,comerciais_leves,Pick-up's Pequenas,15314,15314,5,0,2021-04.pdf
