mes,segmento,sub_segmento_fonte,total_publicado,soma_modelos_listados,modelos_listados,cauda_nao_publicada,arquivo_origem
2003-11,automoveis,Grandcab,2807,2807,4,0,2003-11.pdf
2003-11,automoveis,Hatch Médios,5662,5662,6,0,2003-11.pdf
2003-11,automoveis,Hatch Pequenos,13098,13098,10,0,2003-11.pdf
2003-11,automoveis,Monocab,5373,5373,10,0,2003-11.pdf
2003-11,automoveis,Sedans Compactos,2447,2447,6,0,2003-11.pdf
2003-11,automoveis,Sedans Grandes,335,335,12,0,2003-11.pdf
2003-11,automoveis,Sedans Pequenos,13545,13545,8,0,2003-11.pdf
2003-11,automoveis,Sedans médios,6146,6146,17,0,2003-11.pdf
2003-11,automoveis,Sports,18,18,9,0,2003-11.pdf
2003-11,automoveis,Suv's,4568,4568,40,0,2003-11.pdf
2003-11,automoveis,Sw Grandes,110,110,9,0,2003-11.pdf
2003-11,automoveis,Sw Médios,2783,2783,4,0,2003-11.pdf
2003-11,automoveis,Veículos de Entrada,53864,53864,9,0,2003-11.pdf
2003-11,comerciais_leves,Furgões,1344,1344,7,0,2003-11.pdf
2003-11,comerciais_leves,Furgões Pequenos,926,926,4,0,2003-11.pdf
2003-11,comerciais_leves,Pick-up's Grandes,4283,4283,11,0,2003-11.pdf
2003-11,comerciais_leves,Pick-up's Pequenas,5487,5487,6,0,2003-11.pdf
