mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2016-07,automoveis,sub_segmento,Veículos de Entrada,1,FORD/KA,7235,5811,41712,20.43,11,texto,2016-07.pdf
2016-07,automoveis,sub_segmento,Veículos de Entrada,2,VW/GOL,6466,5943,38955,19.08,11,texto,2016-07.pdf
2016-07,automoveis,sub_segmento,Veículos de Entrada,3,FIAT/PALIO,6022,4335,37982,18.60,11,texto,2016-07.pdf
2016-07,automoveis,sub_segmento,Veículos de Entrada,4,VW/UP,3407,3488,23705,11.61,11,texto,2016-07.pdf
2016-07,automoveis,sub_segmento,Veículos de Entrada,5,FIAT/UNO,2950,2801,21303,10.43,11,texto,2016-07.pdf
2016-07,automoveis,sub_segmento,Veículos de Entrada,6,TOYOTA/ETIOS HB,4336,3290,21048,10.31,11,texto,2016-07.pdf
2016-07,automoveis,sub_segmento,Veículos de Entrada,7,FIAT/MOBI,3604,2822,9989,4.89,11,texto,2016-07.pdf
2016-07,automoveis,sub_segmento,Veículos de Entrada,8,RENAULT/CLIO,1235,1333,9437,4.62,11,texto,2016-07.pdf
2016-07,automoveis,sub_segmento,Veículos de Entrada,9,GM/CELTA,2,4,60,0.03,11,texto,2016-07.pdf
2016-07,automoveis,sub_segmento,Hatch Pequenos,1,GM/ONIX,11591,11586,80146,32.78,11,texto,2016-07.pdf
2016-07,automoveis,sub_segmento,Hatch Pequenos,2,HYUNDAI/HB20,9697,9533,65618,26.83,11,texto,2016-07.pdf
2016-07,automoveis,sub_segmento,Hatch Pequenos,3,RENAULT/SANDERO,5700,6012,32114,13.13,11,texto,2016-07.pdf
2016-07,automoveis,sub_segmento,Hatch Pequenos,4,VW/FOX/CROSS FOX,3775,3886,30276,12.38,11,texto,2016-07.pdf
2016-07,automoveis,sub_segmento,Hatch Pequenos,5,NISSAN/MARCH,1978,1802,10940,4.47,11,texto,2016-07.pdf
2016-07,automoveis,sub_segmento,Hatch Pequenos,6,FORD/FIESTA,1130,1239,8995,3.68,11,texto,2016-07.pdf
2016-07,automoveis,sub_segmento,Hatch Pequenos,7,CITROEN/C3,935,1191,7064,2.89,11,texto,2016-07.pdf
2016-07,automoveis,sub_segmento,Hatch Pequenos,8,PEUGEOT/208,940,1008,6103,2.50,11,texto,2016-07.pdf
2016-07,automoveis,sub_segmento,Hatch Pequenos,9,FIAT/500,57,58,673,0.28,11,texto,2016-07.pdf
2016-07,automoveis,sub_segmento,Hatch Pequenos,10,MINI/COOPER,82,107,592,0.24,11,texto,2016-07.pdf
