mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2020-08,automoveis,sub_segmento,Veículos de Entrada,1,VW/GOL,7912,4427,37166,32.44,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Veículos de Entrada,2,RENAULT/KWID,2260,4274,30182,26.35,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Veículos de Entrada,3,FIAT/MOBI,4275,3487,24839,21.68,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/UNO,2721,1547,9829,8.58,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Veículos de Entrada,5,TOYOTA/ETIOS HB,960,747,6522,5.69,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Veículos de Entrada,6,VW/UP,914,1014,5961,5.20,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Veículos de Entrada,7,VW/FUSCA,5,3,27,0.02,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Veículos de Entrada,8,CAOA CHERY/QQ,1,0,22,0.02,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Veículos de Entrada,9,GM/CHEVETTE,0,2,6,0.01,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Hatch Pequenos,1,GM/ONIX,10609,9715,80587,29.25,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Hatch Pequenos,2,HYUNDAI/HB20,8489,7852,49184,17.85,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Hatch Pequenos,3,FORD/KA,4617,4257,38455,13.96,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Hatch Pequenos,4,FIAT/ARGO,6040,4756,33522,12.17,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Hatch Pequenos,5,VW/POLO,3427,3610,27506,9.98,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Hatch Pequenos,6,RENAULT/SANDERO,1659,2005,16860,6.12,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Hatch Pequenos,7,TOYOTA/YARIS HB,1783,1415,12206,4.43,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Hatch Pequenos,8,VW/FOX/CROSS FOX,1573,1776,11669,4.23,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Hatch Pequenos,9,NISSAN/MARCH,394,268,2602,0.94,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Hatch Pequenos,10,PEUGEOT/208,165,223,1305,0.47,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Hatch Pequenos,11,CITROEN/C3,133,83,714,0.26,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Hatch Pequenos,12,MINI/COOPER,86,96,551,0.20,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Hatch Médios,1,GM/CRUZE HB,247,387,2520,77.04,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Hatch Médios,2,BMW/118i,52,48,179,5.47,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Hatch Médios,3,AUDI/A3,58,33,177,5.41,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Hatch Médios,4,M.BENZ/CLASSE A,9,30,166,5.07,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Hatch Médios,5,BMW/M135I,17,10,61,1.86,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Hatch Médios,6,BMW/I3,10,13,52,1.59,11,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Sedans Pequenos,1,FORD/KA SEDAN,1947,2253,16209,20.89,12,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Sedans Pequenos,2,HYUNDAI/HB20S,2259,2031,13918,17.94,12,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Sedans Pequenos,3,VW/VOYAGE,2455,1673,10951,14.12,12,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Sedans Pequenos,4,FIAT/CRONOS,1289,1337,10086,13.00,12,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Sedans Pequenos,5,RENAULT/LOGAN,583,1310,8103,10.44,12,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Sedans Pequenos,6,NISSAN/VERSA,480,681,7574,9.76,12,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Sedans Pequenos,7,FIAT/SIENA,791,856,6252,8.06,12,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Sedans Pequenos,8,TOYOTA/ETIOS SEDAN,491,455,3496,4.51,12,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Sedans Pequenos,9,GM/PRISMA,37,26,970,1.25,12,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Sedans Pequenos,10,NISSAN/V-DRIVE,15,0,15,0.02,12,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Sedans Compactos,1,GM/ONIX PLUS,5974,5205,42634,57.17,12,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Sedans Compactos,2,VW/VIRTUS,3240,2642,18171,24.37,12,texto,2020-08.pdf
2020-08,automoveis,sub_segmento,Sedans Compactos,3,TOYOTA/YARIS SEDAN,1435,1049,8417,11.29,12,texto,2020-08.pdf
