mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2014-01,automoveis,sub_segmento,Veículos de Entrada,1,VW/GOL,21669,24825,21669,35.43,11,texto,2014-01.pdf
2014-01,automoveis,sub_segmento,Veículos de Entrada,2,FIAT/UNO,13628,13113,13628,22.28,11,texto,2014-01.pdf
2014-01,automoveis,sub_segmento,Veículos de Entrada,3,FIAT/PALIO,12278,14009,12278,20.08,11,texto,2014-01.pdf
2014-01,automoveis,sub_segmento,Veículos de Entrada,4,GM/CELTA,5373,6661,5373,8.79,11,texto,2014-01.pdf
2014-01,automoveis,sub_segmento,Veículos de Entrada,5,TOYOTA/ETIOS HB,2681,3021,2681,4.38,11,texto,2014-01.pdf
2014-01,automoveis,sub_segmento,Veículos de Entrada,6,RENAULT/CLIO,2641,3450,2641,4.32,11,texto,2014-01.pdf
2014-01,automoveis,sub_segmento,Veículos de Entrada,7,FORD/KA,2193,1877,2193,3.59,11,texto,2014-01.pdf
2014-01,automoveis,sub_segmento,Veículos de Entrada,8,PEUGEOT/207,454,481,454,0.74,11,texto,2014-01.pdf
2014-01,automoveis,sub_segmento,Veículos de Entrada,9,VW/UP,239,108,239,0.39,11,texto,2014-01.pdf
2014-01,automoveis,sub_segmento,Hatch Pequenos,1,FORD/FIESTA,13179,16297,13179,19.77,11,texto,2014-01.pdf
2014-01,automoveis,sub_segmento,Hatch Pequenos,2,VW/FOX/CROSS FOX,11267,11886,11267,16.90,11,texto,2014-01.pdf
2014-01,automoveis,sub_segmento,Hatch Pequenos,3,HYUNDAI/HB20,9610,11319,9610,14.42,11,texto,2014-01.pdf
2014-01,automoveis,sub_segmento,Hatch Pequenos,4,GM/ONIX,9288,11760,9288,13.93,11,texto,2014-01.pdf
2014-01,automoveis,sub_segmento,Hatch Pequenos,5,RENAULT/SANDERO,9153,10626,9153,13.73,11,texto,2014-01.pdf
2014-01,automoveis,sub_segmento,Hatch Pequenos,6,GM/AGILE,4684,2587,4684,7.03,11,texto,2014-01.pdf
2014-01,automoveis,sub_segmento,Hatch Pequenos,7,PEUGEOT/208,3032,2613,3032,4.55,11,texto,2014-01.pdf
2014-01,automoveis,sub_segmento,Hatch Pequenos,8,CITROEN/C3,2991,3264,2991,4.49,11,texto,2014-01.pdf
2014-01,automoveis,sub_segmento,Hatch Pequenos,9,NISSAN/MARCH,1805,1536,1805,2.71,11,texto,2014-01.pdf
2014-01,automoveis,sub_segmento,Hatch Pequenos,10,GM/SONIC,899,596,899,1.35,11,texto,2014-01.pdf
