mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2011-02,automoveis,sub_segmento,Veículos de Entrada,1,VW/GOL,20987,23057,44044,32.34,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Veículos de Entrada,2,FIAT/UNO,21469,16912,38381,28.19,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Veículos de Entrada,3,GM/CELTA,9988,8168,18156,13.33,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/PALIO,7357,6519,13876,10.19,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Veículos de Entrada,5,FORD/KA,5379,4639,10018,7.36,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Veículos de Entrada,6,RENAULT/CLIO,2892,3011,5903,4.33,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Veículos de Entrada,7,PEUGEOT/207,3246,2546,5792,4.25,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Veículos de Entrada,8,PEUGEOT/206,1,0,1,0.00,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Hatch Pequenos,1,VW/FOX/CROSS FOX,13153,11407,24560,33.87,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Hatch Pequenos,2,GM/AGILE,6336,5834,12170,16.78,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Hatch Pequenos,3,FORD/FIESTA,6266,5445,11711,16.15,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Hatch Pequenos,4,RENAULT/SANDERO,5171,3529,8700,12.00,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Hatch Pequenos,5,GM/CORSA,3178,3271,6449,8.89,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Hatch Pequenos,6,CITROEN/C3,2927,2923,5850,8.07,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Hatch Pequenos,7,VW/POLO,697,826,1523,2.10,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Hatch Pequenos,8,CHERY/FACE,406,459,865,1.19,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Hatch Pequenos,9,LIFAN/LF 320,176,110,286,0.39,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Hatch Pequenos,10,MINI/COOPER,140,120,260,0.36,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Hatch Pequenos,11,SMART/FORTWO,51,98,149,0.21,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Hatch Médios,1,HYUNDAI/I30,3428,3140,6568,28.00,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Hatch Médios,2,FORD/FOCUS,2079,2579,4658,19.85,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Hatch Médios,3,FIAT/PUNTO,2306,1838,4144,17.66,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Hatch Médios,4,GM/ASTRA,1591,1506,3097,13.20,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Hatch Médios,5,VW/GOLF,1470,1447,2917,12.43,11,texto,2011-02.pdf
2011-02,automoveis,sub_segmento,Hatch Médios,6,CITROEN/C4,921,1156,2077,8.85,11,texto,2011-02.pdf
