mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2014-08,automoveis,sub_segmento,Veículos de Entrada,1,VW/GOL,14198,14346,122146,28.97,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Veículos de Entrada,2,FIAT/PALIO,14304,15989,112857,26.77,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Veículos de Entrada,3,FIAT/UNO,10901,9613,81561,19.35,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Veículos de Entrada,4,VW/UP,5846,6316,35197,8.35,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Veículos de Entrada,5,GM/CELTA,1257,2121,27821,6.60,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Veículos de Entrada,6,TOYOTA/ETIOS HB,3234,3120,23260,5.52,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Veículos de Entrada,7,RENAULT/CLIO,2239,1896,12387,2.94,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Veículos de Entrada,8,FORD/KA,319,50,3674,0.87,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Veículos de Entrada,9,PEUGEOT/207,132,221,2698,0.64,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Hatch Pequenos,1,GM/ONIX,10285,14015,91326,20.61,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Hatch Pequenos,2,FORD/FIESTA,8503,10591,83944,18.94,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Hatch Pequenos,3,HYUNDAI/HB20,9074,10856,75663,17.08,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Hatch Pequenos,4,VW/FOX/CROSS FOX,8348,7283,66120,14.92,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Hatch Pequenos,5,RENAULT/SANDERO,7278,5424,59660,13.46,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Hatch Pequenos,6,CITROEN/C3,2272,2230,19998,4.51,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Hatch Pequenos,7,PEUGEOT/208,1798,1738,15302,3.45,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Hatch Pequenos,8,NISSAN/MARCH,2293,2081,13721,3.10,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Hatch Pequenos,9,GM/AGILE,143,272,9547,2.15,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Hatch Pequenos,10,GM/SONIC,302,433,4246,0.96,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Hatch Pequenos,11,FIAT/500,345,209,3580,0.81,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Hatch Médios,1,FIAT/PUNTO,1553,2219,18405,28.73,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Hatch Médios,2,FORD/FOCUS,2218,2260,15343,23.95,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Hatch Médios,3,VW/GOLF,1359,1310,11937,18.63,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Hatch Médios,4,GM/CRUZE HB,905,961,11065,17.27,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Hatch Médios,5,PEUGEOT/308,351,405,3828,5.97,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Hatch Médios,6,HYUNDAI/I30,393,418,3493,5.45,11,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Sedans Pequenos,1,FIAT/SIENA,8467,8949,72336,23.30,12,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Sedans Pequenos,2,GM/PRISMA,6716,8498,54473,17.55,12,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Sedans Pequenos,3,VW/VOYAGE,6842,7180,52217,16.82,12,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Sedans Pequenos,4,HYUNDAI/HB20S,4593,5334,35579,11.46,12,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Sedans Pequenos,5,GM/CLASSIC,4085,5051,31489,10.14,12,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Sedans Pequenos,6,RENAULT/LOGAN,4027,4303,29749,9.58,12,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Sedans Pequenos,7,TOYOTA/ETIOS SEDAN,2170,2200,16624,5.36,12,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Sedans Pequenos,8,FORD/FIESTA SEDAN,1138,1684,9738,3.14,12,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Sedans Pequenos,9,NISSAN/VERSA,1250,1348,7752,2.50,12,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Sedans Pequenos,10,CHERY/CELER SEDAN,66,38,446,0.14,12,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Sedans Compactos,1,GM/COBALT,3626,4551,28588,48.76,12,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Sedans Compactos,2,HONDA/CITY,937,1282,13730,23.42,12,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Sedans Compactos,3,FORD/NEW FIESTA,1339,1243,8919,15.21,12,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Sedans Compactos,4,VW/POLO SEDAN,535,580,3296,5.62,12,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Sedans Compactos,5,GM/SONIC SEDAN,114,267,2706,4.61,12,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Sedans Compactos,6,JAC/J3 TURIN,158,152,1396,2.38,12,texto,2014-08.pdf
2014-08,automoveis,sub_segmento,Sedans médios,1,TOYOTA/COROLLA,5943,6128,37196,25.39,13,texto,2014-08.pdf
