mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2016-02,automoveis,sub_segmento,Veículos de Entrada,1,FIAT/PALIO,5503,8011,13514,25.53,11,texto,2016-02.pdf
2016-02,automoveis,sub_segmento,Veículos de Entrada,2,FORD/KA,5549,4345,9894,18.69,11,texto,2016-02.pdf
2016-02,automoveis,sub_segmento,Veículos de Entrada,3,VW/GOL,3867,3941,7808,14.75,11,texto,2016-02.pdf
2016-02,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/UNO,3279,3332,6611,12.49,11,texto,2016-02.pdf
2016-02,automoveis,sub_segmento,Veículos de Entrada,5,VW/UP,3190,3325,6515,12.31,11,texto,2016-02.pdf
2016-02,automoveis,sub_segmento,Veículos de Entrada,6,TOYOTA/ETIOS HB,2779,2538,5317,10.05,11,texto,2016-02.pdf
2016-02,automoveis,sub_segmento,Veículos de Entrada,7,RENAULT/CLIO,1823,1411,3234,6.11,11,texto,2016-02.pdf
2016-02,automoveis,sub_segmento,Veículos de Entrada,8,GM/CELTA,11,25,36,0.07,11,texto,2016-02.pdf
2016-02,automoveis,sub_segmento,Hatch Pequenos,1,GM/ONIX,10326,12950,23276,35.17,11,texto,2016-02.pdf
2016-02,automoveis,sub_segmento,Hatch Pequenos,2,HYUNDAI/HB20,7850,8985,16835,25.44,11,texto,2016-02.pdf
2016-02,automoveis,sub_segmento,Hatch Pequenos,3,VW/FOX/CROSS FOX,4640,4709,9349,14.13,11,texto,2016-02.pdf
2016-02,automoveis,sub_segmento,Hatch Pequenos,4,RENAULT/SANDERO,3545,3002,6547,9.89,11,texto,2016-02.pdf
2016-02,automoveis,sub_segmento,Hatch Pequenos,5,NISSAN/MARCH,1365,1800,3165,4.78,11,texto,2016-02.pdf
2016-02,automoveis,sub_segmento,Hatch Pequenos,6,FORD/FIESTA,1503,1524,3027,4.57,11,texto,2016-02.pdf
2016-02,automoveis,sub_segmento,Hatch Pequenos,7,CITROEN/C3,901,1012,1913,2.89,11,texto,2016-02.pdf
2016-02,automoveis,sub_segmento,Hatch Pequenos,8,PEUGEOT/208,800,693,1493,2.26,11,texto,2016-02.pdf
2016-02,automoveis,sub_segmento,Hatch Pequenos,9,FIAT/500,82,159,241,0.36,11,texto,2016-02.pdf
2016-02,automoveis,sub_segmento,Hatch Pequenos,10,CHERY/CELER,88,81,169,0.26,11,texto,2016-02.pdf
2016-02,automoveis,sub_segmento,Hatch Pequenos,11,MINI/COOPER,90,72,162,0.24,11,texto,2016-02.pdf
2016-02,automoveis,sub_segmento,Hatch Médios,1,VW/GOLF,907,1229,2136,30.28,11,texto,2016-02.pdf
2016-02,automoveis,sub_segmento,Hatch Médios,2,FIAT/PUNTO,905,1120,2025,28.71,11,texto,2016-02.pdf
