mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2003-05,automoveis,sub_segmento,Veículos de Entrada,1,VW/GOL,13921,14180,66434,29.43,10,texto,2003-05.pdf
2003-05,automoveis,sub_segmento,Veículos de Entrada,2,FIAT/PALIO,9247,8873,46867,20.76,10,texto,2003-05.pdf
2003-05,automoveis,sub_segmento,Veículos de Entrada,3,GM/CELTA,7810,9361,44137,19.55,10,texto,2003-05.pdf
2003-05,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/UNO,5242,6256,32823,14.54,10,texto,2003-05.pdf
2003-05,automoveis,sub_segmento,Veículos de Entrada,5,PEUGEOT/206,2194,2274,13880,6.15,10,texto,2003-05.pdf
2003-05,automoveis,sub_segmento,Veículos de Entrada,6,RENAULT/CLIO,1950,1950,12358,5.47,10,texto,2003-05.pdf
2003-05,automoveis,sub_segmento,Veículos de Entrada,7,FORD/KA,1776,1983,9270,4.11,10,texto,2003-05.pdf
2003-05,automoveis,sub_segmento,Veículos de Entrada,8,PEUGEOT/106,0,0,3,0.00,10,texto,2003-05.pdf
2003-05,automoveis,sub_segmento,Veículos de Entrada,9,VW/FUSCA,0,2,2,0.00,10,texto,2003-05.pdf
2003-05,automoveis,sub_segmento,Hatch Pequenos,1,FORD/FIESTA,4433,5523,28153,53.15,10,texto,2003-05.pdf
2003-05,automoveis,sub_segmento,Hatch Pequenos,2,GM/CORSA,2504,2894,12904,24.36,10,texto,2003-05.pdf
2003-05,automoveis,sub_segmento,Hatch Pequenos,3,VW/POLO,1597,2186,11388,21.50,10,texto,2003-05.pdf
2003-05,automoveis,sub_segmento,Hatch Pequenos,4,RENAULT/TWINGO,4,14,318,0.60,10,texto,2003-05.pdf
2003-05,automoveis,sub_segmento,Hatch Pequenos,5,CITROEN/C3,168,23,198,0.37,10,texto,2003-05.pdf
