mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2007-07,automoveis,sub_segmento,Veículos de Entrada,1,VW/GOL,24214,20229,132474,30.07,10,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Veículos de Entrada,2,FIAT/PALIO,20179,18839,119688,27.17,10,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Veículos de Entrada,3,GM/CELTA,12240,11391,69103,15.69,10,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/UNO,12376,11679,69092,15.69,10,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Veículos de Entrada,5,PEUGEOT/206,3111,4520,21285,4.83,10,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Veículos de Entrada,6,FORD/KA,2624,2486,17209,3.91,10,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Veículos de Entrada,7,RENAULT/CLIO,1731,1603,11635,2.64,10,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Veículos de Entrada,8,GM/CHEVETTE,1,0,6,0.00,10,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Veículos de Entrada,9,CITROEN/AX,1,0,1,0.00,10,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Hatch Pequenos,1,VW/FOX/CROSS FOX,10919,8236,65898,42.28,10,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Hatch Pequenos,2,FORD/FIESTA,5312,4975,38204,24.51,10,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Hatch Pequenos,3,GM/CORSA,4401,3361,24443,15.68,10,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Hatch Pequenos,4,CITROEN/C3,2649,2249,15495,9.94,10,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Hatch Pequenos,5,VW/POLO,1821,1696,11779,7.56,10,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Hatch Pequenos,6,MINI/COOPER,3,4,29,0.02,10,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Hatch Pequenos,7,GM/KADETT,0,0,7,0.00,10,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Hatch Médios,1,GM/ASTRA,2094,2201,14410,32.67,10,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Hatch Médios,2,FORD/FOCUS,1491,1411,8349,18.93,10,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Hatch Médios,3,VW/GOLF,1804,1505,6875,15.59,10,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Hatch Médios,4,FIAT/STILO,1350,1045,6782,15.37,10,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Hatch Médios,5,PEUGEOT/307,906,921,6410,14.53,10,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Hatch Médios,6,CHRYSLER/PT CRUISE,276,306,1286,2.92,10,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Pequenos,1,GM/CLASSIC,9193,8075,53052,30.67,11,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Pequenos,2,FIAT/SIENA,8175,7568,46372,26.81,11,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Pequenos,3,GM/PRISMA,4607,4522,31115,17.99,11,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Pequenos,4,FORD/FIESTA SEDAN,3536,3492,25363,14.66,11,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Pequenos,5,RENAULT/CLIO SEDAN,528,798,8248,4.77,11,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Pequenos,6,GM/CORSA SEDAN,1675,995,7521,4.35,11,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Pequenos,7,RENAULT/LOGAN,1214,29,1290,0.75,11,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Pequenos,8,VW/VOYAGE,1,1,9,0.01,11,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Pequenos,9,FIAT/PREMIO,1,1,6,0.00,11,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Pequenos,10,M.BENZ/COUPE,0,1,1,0.00,11,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Compactos,1,VW/POLO SEDAN,2182,2493,14642,72.45,11,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Compactos,2,GM/ASTRA SEDAN,739,872,5537,27.40,11,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Compactos,3,GM/MONZA,5,4,22,0.11,11,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Compactos,4,FORD/VERONA,1,1,4,0.02,11,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Compactos,5,FORD/VERSAILLES,1,1,2,0.01,11,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Compactos,6,VW/LOGUS,0,0,2,0.01,11,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans médios,1,HONDA/CIVIC,3536,4100,23265,27.08,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans médios,2,TOYOTA/COROLLA,3022,2550,18969,22.08,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans médios,3,GM/VECTRA,1946,2517,16167,18.82,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans médios,4,FORD/FUSION,752,894,6683,7.78,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans médios,5,RENAULT/MEGANE,798,854,6138,7.15,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans médios,6,FORD/FOCUS SEDAN,689,627,4250,4.95,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans médios,7,PEUGEOT/307 SEDAN,564,592,3312,3.86,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans médios,8,VW/JETTA,445,433,2217,2.58,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans médios,9,NISSAN/SENTRA,524,530,2184,2.54,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans médios,10,VW/BORA,53,88,1271,1.48,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans médios,11,FIAT/MAREA,39,94,475,0.55,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans médios,12,M.BENZ/CLASSE C,218,137,388,0.45,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans médios,13,KIA/CERATO,30,46,286,0.33,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans médios,14,CITROEN/C4 PALLAS,112,33,157,0.18,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans médios,15,M.BENZ/CLS,5,5,65,0.08,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans médios,16,VW/SANTANA,4,2,42,0.05,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans médios,17,M.BENZ/CLASSE CLS,3,0,22,0.03,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans médios,18,FIAT/TEMPRA,0,1,6,0.01,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans médios,19,FORD/DEL REY,0,2,4,0.00,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans médios,20,BUICK/LESABRE,1,0,1,0.00,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans médios,21,FORD/MERCURY,0,0,1,0.00,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Grandes,1,HONDA/ACCORD,205,201,1024,25.58,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Grandes,2,VW/PASSAT,60,70,655,16.36,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Grandes,3,TOYOTA/CAMRY,52,43,404,10.09,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Grandes,4,BMW/320,67,71,313,7.82,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Grandes,5,PEUGEOT/407,10,89,274,6.84,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Grandes,6,CITROEN/C5,15,25,231,5.77,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Grandes,7,AUDI/A4,20,29,211,5.27,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Grandes,8,CHRYSLER/300C,34,23,200,5.00,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Grandes,9,M.BENZ/C180,0,9,190,4.75,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Grandes,10,GM/OMEGA,8,40,185,4.62,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Grandes,11,KIA/MAGENTIS,32,37,171,4.27,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sedans Grandes,12,BMW/325,33,26,145,3.62,12,texto,2007-07.pdf
2007-07,automoveis,sub_segmento,Sw Médios,1,VW/SPACE FOX,1788,1924,13601,30.57,13,texto,2007-07.pdf
