mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2016-12,automoveis,sub_segmento,Veículos de Entrada,1,FORD/KA,7421,7636,76614,21.98,11,texto,2016-12.pdf
2016-12,automoveis,sub_segmento,Veículos de Entrada,2,FIAT/PALIO,6272,5250,63996,18.36,11,texto,2016-12.pdf
2016-12,automoveis,sub_segmento,Veículos de Entrada,3,VW/GOL,7330,5181,57390,16.46,11,texto,2016-12.pdf
2016-12,automoveis,sub_segmento,Veículos de Entrada,4,VW/UP,3390,3660,38354,11.00,11,texto,2016-12.pdf
2016-12,automoveis,sub_segmento,Veículos de Entrada,5,TOYOTA/ETIOS HB,3655,3136,37974,10.89,11,texto,2016-12.pdf
2016-12,automoveis,sub_segmento,Veículos de Entrada,6,FIAT/UNO,2698,3868,34626,9.93,11,texto,2016-12.pdf
2016-12,automoveis,sub_segmento,Veículos de Entrada,7,FIAT/MOBI,4555,3718,28731,8.24,11,texto,2016-12.pdf
2016-12,automoveis,sub_segmento,Veículos de Entrada,8,RENAULT/CLIO,43,116,10869,3.12,11,texto,2016-12.pdf
2016-12,automoveis,sub_segmento,Veículos de Entrada,9,GM/CELTA,1,1,70,0.02,11,texto,2016-12.pdf
2016-12,automoveis,sub_segmento,Hatch Pequenos,1,GM/ONIX,18432,15698,153371,34.48,11,texto,2016-12.pdf
2016-12,automoveis,sub_segmento,Hatch Pequenos,2,HYUNDAI/HB20,12234,12136,121616,27.34,11,texto,2016-12.pdf
2016-12,automoveis,sub_segmento,Hatch Pequenos,3,RENAULT/SANDERO,6353,7029,63228,14.21,11,texto,2016-12.pdf
2016-12,automoveis,sub_segmento,Hatch Pequenos,4,VW/FOX/CROSS FOX,3893,1529,43727,9.83,11,texto,2016-12.pdf
2016-12,automoveis,sub_segmento,Hatch Pequenos,5,NISSAN/MARCH,1530,1416,18376,4.13,11,texto,2016-12.pdf
2016-12,automoveis,sub_segmento,Hatch Pequenos,6,FORD/FIESTA,1712,1686,16986,3.82,11,texto,2016-12.pdf
2016-12,automoveis,sub_segmento,Hatch Pequenos,7,CITROEN/C3,1219,913,11824,2.66,11,texto,2016-12.pdf
