mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2017-03,automoveis,sub_segmento,Veículos de Entrada,1,FORD/KA,8021,5765,20864,25.41,11,texto,2017-03.pdf
2017-03,automoveis,sub_segmento,Veículos de Entrada,2,VW/GOL,6311,4563,15947,19.42,11,texto,2017-03.pdf
2017-03,automoveis,sub_segmento,Veículos de Entrada,3,FIAT/MOBI,3902,3049,10120,12.32,11,texto,2017-03.pdf
2017-03,automoveis,sub_segmento,Veículos de Entrada,4,TOYOTA/ETIOS HB,4055,2656,9729,11.85,11,texto,2017-03.pdf
2017-03,automoveis,sub_segmento,Veículos de Entrada,5,FIAT/PALIO,2836,3082,9089,11.07,11,texto,2017-03.pdf
2017-03,automoveis,sub_segmento,Veículos de Entrada,6,VW/UP,3383,2666,8804,10.72,11,texto,2017-03.pdf
2017-03,automoveis,sub_segmento,Veículos de Entrada,7,FIAT/UNO,3367,2107,7518,9.16,11,texto,2017-03.pdf
2017-03,automoveis,sub_segmento,Veículos de Entrada,8,RENAULT/CLIO,12,11,35,0.04,11,texto,2017-03.pdf
2017-03,automoveis,sub_segmento,Veículos de Entrada,9,GM/CELTA,1,2,4,0.00,11,texto,2017-03.pdf
2017-03,automoveis,sub_segmento,Hatch Pequenos,1,GM/ONIX,14745,11979,40624,38.48,11,texto,2017-03.pdf
2017-03,automoveis,sub_segmento,Hatch Pequenos,2,HYUNDAI/HB20,10638,6520,24520,23.22,11,texto,2017-03.pdf
2017-03,automoveis,sub_segmento,Hatch Pequenos,3,RENAULT/SANDERO,6516,4180,14973,14.18,11,texto,2017-03.pdf
2017-03,automoveis,sub_segmento,Hatch Pequenos,4,VW/FOX/CROSS FOX,3923,3156,10670,10.11,11,texto,2017-03.pdf
2017-03,automoveis,sub_segmento,Hatch Pequenos,5,NISSAN/MARCH,2034,1597,4970,4.71,11,texto,2017-03.pdf
2017-03,automoveis,sub_segmento,Hatch Pequenos,6,FORD/FIESTA,1653,1293,4368,4.14,11,texto,2017-03.pdf
2017-03,automoveis,sub_segmento,Hatch Pequenos,7,PEUGEOT/208,969,712,2534,2.40,11,texto,2017-03.pdf
2017-03,automoveis,sub_segmento,Hatch Pequenos,8,CITROEN/C3,817,606,2236,2.12,11,texto,2017-03.pdf
2017-03,automoveis,sub_segmento,Hatch Pequenos,9,MINI/COOPER,99,88,287,0.27,11,texto,2017-03.pdf
2017-03,automoveis,sub_segmento,Hatch Pequenos,10,CHERY/QQ,32,46,118,0.11,11,texto,2017-03.pdf
2017-03,automoveis,sub_segmento,Hatch Pequenos,11,CHERY/CELER,29,27,91,0.09,11,texto,2017-03.pdf
2017-03,automoveis,sub_segmento,Hatch Médios,1,GM/CRUZE HB,511,386,1338,25.96,11,texto,2017-03.pdf
2017-03,automoveis,sub_segmento,Hatch Médios,2,VW/GOLF,483,377,1323,25.66,11,texto,2017-03.pdf
