mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2014-07,automoveis,sub_segmento,Veículos de Entrada,1,VW/GOL,14346,13166,107948,29.24,11,texto,2014-07.pdf
2014-07,automoveis,sub_segmento,Veículos de Entrada,2,FIAT/PALIO,15989,14079,98553,26.70,11,texto,2014-07.pdf
2014-07,automoveis,sub_segmento,Veículos de Entrada,3,FIAT/UNO,9613,7580,70660,19.14,11,texto,2014-07.pdf
2014-07,automoveis,sub_segmento,Veículos de Entrada,4,VW/UP,6316,6223,29351,7.95,11,texto,2014-07.pdf
2014-07,automoveis,sub_segmento,Veículos de Entrada,5,GM/CELTA,2121,3046,26564,7.20,11,texto,2014-07.pdf
2014-07,automoveis,sub_segmento,Veículos de Entrada,6,TOYOTA/ETIOS HB,3120,2473,20026,5.42,11,texto,2014-07.pdf
2014-07,automoveis,sub_segmento,Veículos de Entrada,7,RENAULT/CLIO,1896,1285,10148,2.75,11,texto,2014-07.pdf
2014-07,automoveis,sub_segmento,Veículos de Entrada,8,FORD/KA,50,21,3355,0.91,11,texto,2014-07.pdf
2014-07,automoveis,sub_segmento,Veículos de Entrada,9,PEUGEOT/207,221,198,2566,0.70,11,texto,2014-07.pdf
2014-07,automoveis,sub_segmento,Hatch Pequenos,1,GM/ONIX,14015,10992,81041,20.65,11,texto,2014-07.pdf
2014-07,automoveis,sub_segmento,Hatch Pequenos,2,FORD/FIESTA,10591,10700,75441,19.22,11,texto,2014-07.pdf
2014-07,automoveis,sub_segmento,Hatch Pequenos,3,HYUNDAI/HB20,10856,9528,66589,16.97,11,texto,2014-07.pdf
2014-07,automoveis,sub_segmento,Hatch Pequenos,4,VW/FOX/CROSS FOX,7283,6834,57772,14.72,11,texto,2014-07.pdf
2014-07,automoveis,sub_segmento,Hatch Pequenos,5,RENAULT/SANDERO,5424,6830,52382,13.35,11,texto,2014-07.pdf
2014-07,automoveis,sub_segmento,Hatch Pequenos,6,CITROEN/C3,2230,2334,17726,4.52,11,texto,2014-07.pdf
