mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2018-10,automoveis,sub_segmento,Veículos de Entrada,1,FORD/KA,10461,8680,85918,28.72,11,texto,2018-10.pdf
2018-10,automoveis,sub_segmento,Veículos de Entrada,2,VW/GOL,8973,6765,61505,20.56,11,texto,2018-10.pdf
2018-10,automoveis,sub_segmento,Veículos de Entrada,3,RENAULT/KWID,5940,5485,52578,17.58,11,texto,2018-10.pdf
2018-10,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/MOBI,4997,3537,41902,14.01,11,texto,2018-10.pdf
2018-10,automoveis,sub_segmento,Veículos de Entrada,5,TOYOTA/ETIOS HB,1248,1165,25157,8.41,11,texto,2018-10.pdf
2018-10,automoveis,sub_segmento,Veículos de Entrada,6,VW/UP,1788,1544,16847,5.63,11,texto,2018-10.pdf
2018-10,automoveis,sub_segmento,Veículos de Entrada,7,FIAT/UNO,2309,1515,12106,4.05,11,texto,2018-10.pdf
2018-10,automoveis,sub_segmento,Veículos de Entrada,8,CHERY/QQ,284,233,2716,0.91,11,texto,2018-10.pdf
2018-10,automoveis,sub_segmento,Veículos de Entrada,9,FIAT/PALIO,9,8,383,0.13,11,texto,2018-10.pdf
2018-10,automoveis,sub_segmento,Hatch Pequenos,1,GM/ONIX,22324,17981,168540,34.12,11,texto,2018-10.pdf
2018-10,automoveis,sub_segmento,Hatch Pequenos,2,HYUNDAI/HB20,9361,8626,88116,17.84,11,texto,2018-10.pdf
2018-10,automoveis,sub_segmento,Hatch Pequenos,3,VW/POLO,6090,5317,57915,11.73,11,texto,2018-10.pdf
2018-10,automoveis,sub_segmento,Hatch Pequenos,4,FIAT/ARGO,6881,6395,52900,10.71,11,texto,2018-10.pdf
2018-10,automoveis,sub_segmento,Hatch Pequenos,5,RENAULT/SANDERO,6060,4577,43848,8.88,11,texto,2018-10.pdf
2018-10,automoveis,sub_segmento,Hatch Pequenos,6,VW/FOX/CROSS FOX,3791,2917,32415,6.56,11,texto,2018-10.pdf
2018-10,automoveis,sub_segmento,Hatch Pequenos,7,TOYOTA/YARIS HB,3148,2943,13267,2.69,11,texto,2018-10.pdf
2018-10,automoveis,sub_segmento,Hatch Pequenos,8,FORD/FIESTA,691,682,13008,2.63,11,texto,2018-10.pdf
2018-10,automoveis,sub_segmento,Hatch Pequenos,9,NISSAN/MARCH,733,690,10387,2.10,11,texto,2018-10.pdf
2018-10,automoveis,sub_segmento,Hatch Pequenos,10,PEUGEOT/208,511,516,6229,1.26,11,texto,2018-10.pdf
2018-10,automoveis,sub_segmento,Hatch Pequenos,11,CITROEN/C3,390,475,5544,1.12,11,texto,2018-10.pdf
2018-10,automoveis,sub_segmento,Hatch Pequenos,12,MINI/COOPER,148,132,1247,0.25,11,texto,2018-10.pdf
