mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2005-01,automoveis,sub_segmento,Veículos de Entrada,1,VW/GOL,13363,18771,13363,35.58,10,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Veículos de Entrada,2,FIAT/PALIO,7793,12291,7793,20.75,10,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Veículos de Entrada,3,FIAT/UNO,6595,10151,6595,17.56,10,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Veículos de Entrada,4,GM/CELTA,4773,13514,4773,12.71,10,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Veículos de Entrada,5,PEUGEOT/206,2011,4057,2011,5.35,10,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Veículos de Entrada,6,FORD/KA,1513,1904,1513,4.03,10,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Veículos de Entrada,7,RENAULT/CLIO,1510,2490,1510,4.02,10,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Veículos de Entrada,8,GM/CHEVETTE,0,3,0,0.00,10,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Hatch Pequenos,1,VW/FOX/CROSS FOX,6281,8025,6281,46.80,10,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Hatch Pequenos,2,FORD/FIESTA,4817,5760,4817,35.89,10,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Hatch Pequenos,3,GM/CORSA,978,3348,978,7.29,10,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Hatch Pequenos,4,VW/POLO,720,1025,720,5.36,10,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Hatch Pequenos,5,CITROEN/C3,622,825,622,4.63,10,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Hatch Pequenos,6,MINI/COOPER,3,3,3,0.02,10,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Hatch Pequenos,7,GM/KADETT,1,1,1,0.01,10,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Hatch Médios,1,GM/ASTRA,1311,3130,1311,28.66,10,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Hatch Médios,2,VW/GOLF,885,1356,885,19.34,10,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Hatch Médios,3,FORD/FOCUS,870,1229,870,19.02,10,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Hatch Médios,4,FIAT/STILO,719,1234,719,15.72,10,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Hatch Médios,5,PEUGEOT/307,473,516,473,10.34,10,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Hatch Médios,6,AUDI/A3,317,524,317,6.93,10,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans Pequenos,1,FIAT/SIENA,3055,4874,3055,26.99,11,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans Pequenos,2,GM/CLASSIC,3003,8822,3003,26.53,11,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans Pequenos,3,FORD/FIESTA SEDAN,2755,3757,2755,24.34,11,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans Pequenos,4,GM/CORSA SEDAN,1287,4379,1287,11.37,11,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans Pequenos,5,RENAULT/CLIO SEDAN,1215,1837,1215,10.73,11,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans Pequenos,6,VW/VOYAGE,3,2,3,0.03,11,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans Pequenos,7,FIAT/PREMIO,1,1,1,0.01,11,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans Pequenos,8,VW/APOLLO,0,1,0,0.00,11,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans Compactos,1,GM/ASTRA SEDAN,924,2291,924,50.99,11,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans Compactos,2,VW/POLO SEDAN,885,1259,885,48.84,11,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans Compactos,3,FORD/VERSAILLES,1,1,1,0.06,11,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans Compactos,4,GM/MONZA,1,2,1,0.06,11,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans Compactos,5,VW/LOGUS,1,0,1,0.06,11,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans Compactos,6,FORD/VERONA,0,1,0,0.00,11,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans médios,1,TOYOTA/COROLLA,1790,4093,1790,41.27,12,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans médios,2,HONDA/CIVIC,1487,2070,1487,34.29,12,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans médios,3,FORD/FOCUS SEDAN,419,673,419,9.66,12,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans médios,4,VW/SANTANA,389,702,389,8.97,12,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans médios,5,GM/VECTRA,120,297,120,2.77,12,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans médios,6,VW/BORA,42,46,42,0.97,12,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans médios,7,RENAULT/MEGANE,36,69,36,0.83,12,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans médios,8,NISSAN/SENTRA,26,13,26,0.60,12,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans médios,9,M.BENZ/CLASSE CLS,18,0,18,0.42,12,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans médios,10,FIAT/MAREA,7,30,7,0.16,12,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans médios,11,M.BENZ/CLASSE C,3,6,3,0.07,12,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans médios,12,CBP/191,0,1,0,0.00,12,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans médios,13,CHRYSLER/PACIFIC,0,1,0,0.00,12,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans médios,14,FIAT/TEMPRA,0,2,0,0.00,12,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans médios,15,M.BENZ/CLK,0,1,0,0.00,12,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans Grandes,1,M.BENZ/C180,64,43,64,20.51,12,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans Grandes,2,VW/PASSAT,61,106,61,19.55,12,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans Grandes,3,GM/OMEGA,41,109,41,13.14,12,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans Grandes,4,AUDI/A4,27,48,27,8.65,12,texto,2005-01.pdf
2005-01,automoveis,sub_segmento,Sedans Grandes,5,CITROEN/C5,27,44,27,8.65,12,texto,2005-01.pdf
