mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2009-11,automoveis,sub_segmento,Veículos de Entrada,1,VW/GOL,23037,27777,276948,31.87,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Veículos de Entrada,2,FIAT/PALIO,16664,18190,186761,21.49,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Veículos de Entrada,3,FIAT/UNO,12791,14550,154986,17.83,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Veículos de Entrada,4,GM/CELTA,10518,13220,127825,14.71,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Veículos de Entrada,5,FORD/KA,5690,8439,77060,8.87,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Veículos de Entrada,6,PEUGEOT/207,1865,2790,26471,3.05,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Veículos de Entrada,7,RENAULT/CLIO,1126,1761,12605,1.45,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Veículos de Entrada,8,PEUGEOT/206,301,1003,6430,0.74,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Veículos de Entrada,9,GM/CHEVETTE,1,2,8,0.00,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Hatch Pequenos,1,VW/FOX/CROSS FOX,9398,8841,120329,37.90,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Hatch Pequenos,2,FORD/FIESTA,5127,5737,65298,20.57,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Hatch Pequenos,3,RENAULT/SANDERO,4059,5282,44105,13.89,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Hatch Pequenos,4,GM/CORSA,2274,3353,33338,10.50,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Hatch Pequenos,5,CITROEN/C3,2612,3757,30896,9.73,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Hatch Pequenos,6,VW/POLO,1437,1253,13523,4.26,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Hatch Pequenos,7,GM/AGILE,5936,1879,7880,2.48,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Hatch Pequenos,8,SMART/FORTWO,76,83,834,0.26,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Hatch Pequenos,9,MINI/COOPER,147,145,778,0.25,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Hatch Pequenos,10,FIAT/500,143,197,466,0.15,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Hatch Pequenos,11,GM/KADETT,0,1,2,0.00,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Hatch Médios,1,GM/ASTRA,2450,2980,26985,25.45,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Hatch Médios,2,FIAT/PUNTO,2395,2906,24502,23.11,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Hatch Médios,3,VW/GOLF,1703,1748,18735,17.67,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Hatch Médios,4,FORD/FOCUS,1433,2089,15018,14.16,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Hatch Médios,5,GM/VECTRA HATCH,947,949,10475,9.88,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Hatch Médios,6,FIAT/STILO,928,899,10319,9.73,10,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Sedans Pequenos,1,FIAT/SIENA,9951,12062,104265,23.58,11,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Sedans Pequenos,2,GM/CLASSIC,5886,9379,101402,22.93,11,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Sedans Pequenos,3,VW/VOYAGE,6144,7927,78706,17.80,11,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Sedans Pequenos,4,GM/PRISMA,4261,5773,57429,12.99,11,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Sedans Pequenos,5,FORD/FIESTA SEDAN,2413,3493,37901,8.57,11,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Sedans Pequenos,6,GM/CORSA SEDAN,2058,2776,27444,6.21,11,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Sedans Pequenos,7,RENAULT/LOGAN,2191,3225,27393,6.20,11,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Sedans Pequenos,8,RENAULT/SYMBOL,559,987,5918,1.34,11,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Sedans Pequenos,9,RENAULT/CLIO SEDAN,0,0,934,0.21,11,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Sedans Pequenos,10,M.BENZ/CLASSE CLC,100,94,775,0.18,11,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Sedans Compactos,1,PEUGEOT/207 SEDAN,1636,2283,18453,37.44,11,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Sedans Compactos,2,VW/POLO SEDAN,1672,1508,15488,31.42,11,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Sedans Compactos,3,HONDA/CITY,2384,3124,12045,24.44,11,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Sedans Compactos,4,GM/ASTRA SEDAN,414,333,3287,6.67,11,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Sedans Compactos,5,GM/MONZA,0,0,12,0.02,11,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Sedans Compactos,6,FORD/VERONA,0,0,4,0.01,11,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Sedans médios,1,TOYOTA/COROLLA,4359,5208,47587,26.11,12,texto,2009-11.pdf
2009-11,automoveis,sub_segmento,Sedans médios,2,HONDA/CIVIC,2372,3422,46105,25.30,12,texto,2009-11.pdf
