mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2015-01,automoveis,sub_segmento,Veículos de Entrada,1,FIAT/PALIO,14430,22957,14430,26.35,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Veículos de Entrada,2,FIAT/UNO,8588,10269,8588,15.68,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Veículos de Entrada,3,FORD/KA,8228,12719,8228,15.03,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Veículos de Entrada,4,VW/GOL,7865,24149,7865,14.36,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Veículos de Entrada,5,VW/UP,6780,5702,6780,12.38,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Veículos de Entrada,6,GM/CELTA,4852,4794,4852,8.86,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Veículos de Entrada,7,TOYOTA/ETIOS HB,2112,4181,2112,3.86,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Veículos de Entrada,8,RENAULT/CLIO,1810,2240,1810,3.31,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Veículos de Entrada,9,PEUGEOT/207,95,175,95,0.17,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Hatch Pequenos,1,GM/ONIX,13462,17950,13462,26.67,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Hatch Pequenos,2,VW/FOX/CROSS FOX,9123,9522,9123,18.07,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Hatch Pequenos,3,HYUNDAI/HB20,8960,12916,8960,17.75,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Hatch Pequenos,4,RENAULT/SANDERO,6224,12910,6224,12.33,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Hatch Pequenos,5,FORD/FIESTA,4942,6900,4942,9.79,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Hatch Pequenos,6,NISSAN/MARCH,2670,3007,2670,5.29,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Hatch Pequenos,7,PEUGEOT/208,2026,2416,2026,4.01,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Hatch Pequenos,8,CITROEN/C3,1946,2377,1946,3.85,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Hatch Pequenos,9,VW/POLO,424,391,424,0.84,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Hatch Pequenos,10,FIAT/500,411,404,411,0.81,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Hatch Pequenos,11,CHERY/QQ,293,401,293,0.58,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Hatch Médios,1,FIAT/PUNTO,1747,2044,1747,29.57,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Hatch Médios,2,FORD/FOCUS,1352,1759,1352,22.88,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Hatch Médios,3,GM/CRUZE HB,1087,1769,1087,18.40,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Hatch Médios,4,VW/GOLF,961,1120,961,16.26,11,texto,2015-01.pdf
2015-01,automoveis,sub_segmento,Hatch Médios,5,HYUNDAI/I30,423,478,423,7.16,11,texto,2015-01.pdf
